Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link,Created at
Ladegeräte,Chargers,PARKSIDE,lidlde,100324778,PARKSIDE® Akku-Bohrhammer PBHA 12 A1 (ohne Akku und Ladegerät),PARKSIDE® cordless hammer drill PBHA 12 A1 (without battery and charger),https://www.lidl.de/media/a8d1eb153e1b3df926b72ff4f2e5dae7.jpeg,34.99,34.99,EUR,4.7,220,"PARKSIDE® Akku-Bohrhammer »PBHA 12 A1«, ohne Akku und Ladegerät
Eigenschaften
 
Zur kraftvollen Bearbeitung von Beton, Stein, Metall oder Holz 
2 einstellbare Funktionen: 
 
Hammerbohren (mit Schlagwerk) 
Schrauben oder Bohren (ohne Schlagwerk) 
Bohrfutter nach dem SDS-plus-Prinzip 
Aufsetzbares Schnellspannbohrfutter für Rundschaftbohrer 
Stufenlos steuerbare Drehzahl 
Rechts-/Linkslauf 
Ergonomische Griffe mit Softgrip-Ausstattung 
Integrierte LED-Arbeitsleuchte 
3-stufige Akku-Statusanzeige am Gerät 
Max. Bohrdurchmesser: 10 mm in Beton, Stein und Holz / 8 mm in Stahl 
Inklusive Tragekoffer
Kompatibel mit allen Geräten der Serie 
PARKSIDE X 12 V Team
 
Lieferung erfolgt ohne Akku und Ladegerät
Den passenden Akku sowie das Ladegerät kannst du hier bestellen!
Enthaltenes Zubehör:
 Schnellspannbohrfutter für Rundschaftbohrer, 2 SDS-Betonbohrer (6 mm / 8 mm), 2 Rundschaft-Holzbohrer (3 mm / 5 mm), 4 Schraubbits 50 mm (S2 / PH2 / PH1 / TX25)
Alle kompatiblen Geräte unserer 12-Volt-Serie findest du hier:","PARKSIDE® cordless rotary hammer »PBHA 12 A1«, without battery and charger
properties
 
For powerful processing of concrete, stone, metal or wood
2 adjustable functions:
 
Hammer drilling (with hammer mechanism)
Screwing or drilling (without hammer mechanism)
Drill chucks based on the SDS-plus principle
Attachable keyless chuck for round shank drills
Infinitely controllable speed
Right / left rotation
Ergonomic handles with soft grip equipment
Integrated LED work light
3-stage battery status display on the device
Max. Drilling diameter: 10 mm in concrete, stone and wood / 8 mm in steel
Including carrying case
Compatible with all devices in the series
PARKSIDE X 12 V team
 
Delivery takes place without battery and charger
You can order the right battery and charger here!
Included accessories:
 Keyless chuck for round shank drills, 2 SDS concrete drills (6 mm / 8 mm), 2 round shank wood drills (3 mm / 5 mm), 4 screw bits 50 mm (S2 / PH2 / PH1 / TX25)
You can find all compatible devices in our 12 volt series here:",https://www.lidl.de/p/parkside-akku-bohrhammer-pbha-12-a1-ohne-akku-und-ladegerat/p100324778,2021-12-22 05:15:50.679859+00:00
Ladegeräte,Chargers,SILVERCREST,lidlde,100309545,SILVERCREST® Kabelloses Qi-Dual-Ladegerät,SILVERCREST® wireless Qi dual charger,https://www.lidl.de/media/05fe3dd9a162fdc05b68af4ffb4af337.jpeg,17.99,17.99,EUR,3.9,72,"SILVERCREST® Kabelloses Qi-Dual-Ladegerät
Eigenschaften
 
Zum gleichzeitigen Aufladen von 2 Endgeräten 
Für alle Qi-fähigen mobilen Endgeräte z. B.: iPhone 11, iPhone X, iPhone XR, iPhone 8 / 8 Plus, Samsung Galaxy S10 / S10 Plus / S9 / S9 Plus, S7 / S7 Edge, Note 8 und andere Qi-unterstützte Smartphones 
Einfach Smartphone ablegen und aufladen 
Elegantes, kompaktes und flaches Design 
LED-Indikatorleuchte 
Inkl. USB-Ladekabel (Typ A auf Typ C) 
Lädt auch durch dünne Schutzhüllen 
Technische Daten
 
Eingang: 5 V 3 A 
Kabellose Leistung (Qi): 2 x 5W max. 
Eingang: 9 V 3 A / 12 V 2.25 A / 15 V 2A 
Kabellose Leistung (Qi): 2 x 10W max. 
Ausgang: 2x 5 V 1A oder 9 V 1.1 A 
Gesamtleistung: 20W max. 
Maße
B 18 x H 8,5 x T 1 cm 
Gewicht
ca. 130 g ","SILVERCREST® wireless Qi dual charger
properties
 
For charging 2 devices at the same time
For all Qi-enabled mobile devices e.g. E.g .: iPhone 11, iPhone X, iPhone XR, iPhone 8/8 Plus, Samsung Galaxy S10 / S10 Plus / S9 / S9 Plus, S7 / S7 Edge, Note 8 and other Qi-supported smartphones
Simply put your smartphone down and charge it
Elegant, compact and flat design
LED indicator light
Incl. USB charging cable (type A to type C)
Also charges through thin protective covers
Technical specifications
 
Input: 5 V 3 A
Wireless power (Qi): 2 x 5W max.
Input: 9 V 3 A / 12 V 2.25 A / 15 V 2A
Wireless power (Qi): 2 x 10W max.
Output: 2x 5 V 1A or 9 V 1.1 A
Total power: 20W max.
Dimensions
W 18 x H 8.5 x D 1 cm
Weight
approx. 130 g",https://www.lidl.de/p/silvercrest-kabelloses-qi-dual-ladegerat/p100309545,2021-12-22 05:15:52.006038+00:00
Auto-Ladegerät,Car Charger,SILVERCREST,lidlde,100316089,"SILVERCREST® KFZ-Zubehör, mit 12/ 24 V Adapter","SILVERCREST® car accessories, with 12/24 V adapter",https://www.lidl.de/media/ce73dff71af7b61ce5b89c070edbbc6d.jpeg,5.99,7.99,EUR,4.9,7,"SILVERCREST® KFZ-Zubehör 12/24 V Adapter
Eigenschaften
 
Für Mobiltelefone, Tablets, E-Book-Reader u.s.w.
Mit Smart-Fast-Charge für optimierte Ladezeit 
Nenneingangsspannung: 12 V - max. 60 W oder 24 V - max. 120W
Nennausgangsspannung USB-Anschlüsse: je 5 V/2,4 A
[A] 
Mit drei USB-A Anschlüssen und zwei 12/24 V Anschlüssen 
Nennausgangsspannung Zigarettenanzünder 12 V-3,4 A oder 24 V-4,2 A (für 2 Anschlüsse gesamt) 
[B] 
Mit drei USB-A Anschlüssen und einem 12/24 V Anschluss 
Nennausgangsspannung Zigarettenanzünder: 12V-3,4 A oder 24V-4,2 A 
 
Material
 
Polycarbonat (PC) 
 
Maße
 
A: ca. 55 x 93 x 35,5 mm
B: ca. 71 x 90 mm 
 
Gewicht
 
A: ca. 106 g
B: ca. 45 g ","SILVERCREST® car accessories 12/24 V adapter
properties
 
For mobile phones, tablets, e-book readers, etc.
With Smart-Fast-Charge for optimized charging time
Nominal input voltage: 12 V - max. 60 W or 24 V - max.120W
Nominal output voltage USB connections: 5 V / 2.4 A each
[A]
With three USB-A connections and two 12/24 V connections
Nominal output voltage of cigarette lighter 12 V-3.4 A or 24 V-4.2 A (for 2 connections in total)
[B]
With three USB-A connections and one 12/24 V connection
Nominal output voltage of the cigarette lighter: 12V-3.4 A or 24V-4.2 A
 
material
 
Polycarbonate (PC)
 
Dimensions
 
A: approx. 55 x 93 x 35.5 mm
B: approx. 71 x 90 mm
 
Weight
 
A: approx. 106 g
B: approx. 45 g",https://www.lidl.de/p/silvercrest-kfz-zubehor-mit-12-24-v-adapter/p100316089,2021-12-22 05:15:56.699436+00:00
Auto-Ladegerät,Car Charger,Black & Decker,lidlde,100292599,"Black & Decker KFZ Wechselrichter, 100 W, 12/240 V","Black & Decker car inverter, 100 W, 12/240 V",https://www.lidl.de/media/f318f217e2f0feae7239e33b48f1fef0.jpeg,29.95,39.99,EUR,,,"Eigenschaften
 
 Dieser KFZ-Wechselrichter von Black und Decker wandelt die Spannung aus dem Zigarettenanzünderanschluss in 230 V / 100 W um
 Neben der normalen Steckdose verfügt er über einen USB-Anschluss, an welchen Tablets, Smartphones usw. geladen werden können 
Material
 
Kunststoff, Kupfer 
Technische Daten
 
 Eingangsspannung: 12 V- 
 Ausgangsspannung: 230 V~ 
 Leistung: 100 W 
 Anschlüsse: Steckdose, USB-A Buchse 
Maße
 
ca. B 15 x H 29 x L 25 cm 
Gewicht
 
ca. 570 g ","properties
 
 This vehicle inverter from Black and Decker converts the voltage from the cigarette lighter connection into 230 V / 100 W.
 In addition to the normal socket, it has a USB port on which tablets, smartphones, etc. can be charged
material
 
Plastic, copper
Technical specifications
 
 Input voltage: 12 V
 Output voltage: 230 V ~
 Power: 100 W
 Connections: socket, USB-A socket
Dimensions
 
approx. W 15 x H 29 x L 25 cm
Weight
 
approx. 570 g",https://www.lidl.de/p/black-decker-kfz-wechselrichter-100-w-12-240-v/p100292599,2021-12-22 05:15:57.901851+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,SILVERCREST,lidlde,100324685,SILVERCREST® Lautsprecher Bluetooth »SLM 10 C1«,SILVERCREST® loudspeaker Bluetooth »SLM 10 C1«,https://www.lidl.de/media/c73e6dcb85f34c5749b6aa0ef3ce2abf.jpeg,16.99,16.99,EUR,4.7,18,"SILVERCREST® Lautsprecher Bluetooth »SLM 10 C1«
Eigenschaften
 
True Wireless Stereo Funktion (TWS): Kabelloser Stereo-Sound zwischen zwei Lautsprechern 
Kabelloses Musikstreaming (Bluetooth®) 
Integrierter 4.000 mAh Li-Ion-Akku für bis zu 22 Stunden Musiklaufzeit 
Ideal für die Verwendung im Freien 
3,5 mm-AUX-Eingang für den Anschluss externer Audio-Geräte 
Mit praktischer Trageschlaufe für einen einfachen Transport 
Wassergeschützt nach IPX6-Standard - Schutz gegen Strahlwasser 
Inkl. Micro-USB-Ladekabel und AUX-Kabel
Technische Daten
 
Leistung: 10 W RMS 
Bluetooth®-Reichweite: bis zu 10 m
Maße
ca. 8,5 x 10,2 cm
Gewicht
ca. 395 g","SILVERCREST® loudspeaker Bluetooth »SLM 10 C1«
properties
 
True Wireless Stereo Function (TWS): Wireless stereo sound between two speakers
Wireless music streaming (Bluetooth®)
Integrated 4,000 mAh Li-Ion battery for up to 22 hours of music running time
Ideal for outdoor use
3.5 mm AUX input for connecting external audio devices
With a practical carrying strap for easy transport
Water-protected according to the IPX6 standard - protection against water jets
Including micro USB charging cable and AUX cable
Technical specifications
 
Power: 10 W RMS
Bluetooth® range: up to 10 m
Dimensions
approx. 8.5 x 10.2 cm
Weight
approx. 395 g",https://www.lidl.de/p/silvercrest-lautsprecher-bluetooth-slm-10-c1/p100324685,2021-12-22 05:16:01.341111+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,PARKSIDE,lidlde,100304503,"PARKSIDE® Arbeitsleuchte, 25 Watt, mit LED-Modul, inklusive Bluetooth Lautsprecher","PARKSIDE® work lamp, 25 watt, with LED module, including bluetooth speaker",https://www.lidl.de/media/ff63c553c9787fc8e97039e7ec429403.jpeg,44.99,44.99,EUR,4.4,8,"PARKSIDE® Arbeitsleuchte »PAS 25 A1« inklusive Bluetooth Lautsprecher
Eigenschaften
 
Lichtstarkes LED-Modul mit neutralweißem Licht 
Einstellbare Leuchtrichtung – in 3 Positionen neigbar 
 Integriertes Bluetooth®-Lautsprechersystem steuerbar per Smartphones (Android / iOS) oder manuell per Tastenfeld
Zusätzliche Steckdose zum Anschluss weiterer Geräte (max. 3.000 Watt) 
Robustes Gehäuse mit rutschhemmender Softgrip-Ausstattung 
Sicherer Stand durch ausklappbare Füße 
Spritzwassergeschützt (IP44)
Technische Daten
 
Leistungsaufnahme: 25 Watt 
Lichtstrom: 2.250 Lumen (Φ 120°: 2.000 Lumen) 
Farbtemperatur (Lichtfarbe): 4.000 Kelvin (Neutralweiß) 
Lautsprecherleistung: 2 x 3 Watt 
Schutzart: IP44 
Bluetooth®-Reichweite: 15 m 
Bluetooth® 5.0 für Android- und iOS-Betriebssysteme
Material
Gehäuse: Acrylnitril / Butadien / Styrol (ABS), Polycarbonat (PC), Thermoplastisches Elastomer (TPE)
Maße
ca. 29 x 25 x 9,1 cm
Gewicht
ca. 1,55 kg","PARKSIDE® work lamp »PAS 25 A1« including bluetooth speaker
properties
 
Powerful LED module with neutral white light
Adjustable light direction - can be tilted in 3 positions
 Integrated Bluetooth® speaker system controllable via smartphones (Android / iOS) or manually via the keypad
Additional socket for connecting additional devices (max. 3,000 watts)
Robust housing with non-slip soft grip equipment
Safe stand thanks to fold-out feet
Splashproof (IP44)
Technical specifications
 
Power consumption: 25 watts
Luminous flux: 2,250 lumens (Φ 120 °: 2,000 lumens)
Color temperature (light color): 4,000 Kelvin (neutral white)
Loudspeaker power: 2 x 3 watts
Degree of protection: IP44
Bluetooth® range: 15 m
Bluetooth® 5.0 for Android and iOS operating systems
material
Housing: acrylonitrile / butadiene / styrene (ABS), polycarbonate (PC), thermoplastic elastomer (TPE)
Dimensions
approx. 29 x 25 x 9.1 cm
Weight
approx. 1.55 kg",https://www.lidl.de/p/parkside-arbeitsleuchte-25-watt-mit-led-modul-inklusive-bluetooth-lautsprecher/p100304503,2021-12-22 05:16:03.759524+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,SILVERCREST,lidlde,100324873,"SILVERCREST® Lautsprecher Bluetooth, bis zu 10 m","SILVERCREST® loudspeaker Bluetooth, up to 10 m",https://www.lidl.de/media/0907b1181eaa28b2300a98e162378301.jpeg,54.99,54.99,EUR,4.7,18,"SILVERCREST® Lautsprecher Bluetooth
Eigenschaften
 
True Wireless Stereo Funktion (TWS): Kabelloser Stereo-Sound zwischen zwei Lautsprechern 
Kabelloses Musikstreaming (Bluetooth®) 
Ideal für die Verwendung im Freien
Integrierter 7.200 mAh Li-Ion-Akku für bis zu 27 Stunden Musiklaufzeit
3,5 mm-AUX-Eingang für den Anschluss externer Audio-Geräte
Mit abnehmbarem Tragegurt für einen einfachen Transport
Wassergeschützt nach IPX6-Standard - Schutz gegen Strahlwasser
Inkl. USB-C-Ladekabel und AUX-Kabel
Technische Daten
 
Leistung: 2 x 15 W RMS 
Bluetooth®-Reichweite: bis zu 10 m
Maße
Lautsprecher: ca. 12 x 28 cm 
Schlaufe: ca. 78 cm - 150cm (individuell einstellbar)
Gewicht
 
Lautsprecher: ca. 1.775 g (inkl. Batterie) 
 Schlaufe: ca. 75 g","SILVERCREST® loudspeaker Bluetooth
properties
 
True Wireless Stereo Function (TWS): Wireless stereo sound between two speakers
Wireless music streaming (Bluetooth®)
Ideal for outdoor use
Integrated 7,200 mAh Li-Ion battery for up to 27 hours of music running time
3.5 mm AUX input for connecting external audio devices
With removable shoulder strap for easy transport
Water-protected according to the IPX6 standard - protection against water jets
Including USB-C charging cable and AUX cable
Technical specifications
 
Power: 2 x 15 W RMS
Bluetooth® range: up to 10 m
Dimensions
Loudspeaker: approx. 12 x 28 cm
Loop: approx. 78 cm - 150cm (individually adjustable)
Weight
 
Loudspeaker: approx. 1,775 g (including battery)
 Loop: approx. 75 g",https://www.lidl.de/p/silvercrest-lautsprecher-bluetooth-bis-zu-10-m/p100324873,2021-12-22 05:16:05.090401+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,SILVERCREST,lidlde,100324874,"SILVERCREST® Lautsprecher Bluetooth, bis zu 10 m","SILVERCREST® loudspeaker Bluetooth, up to 10 m",https://www.lidl.de/media/f19bc8556f3db98dc2bcd64a2add8a4b.jpeg,29.99,29.99,EUR,4.7,20,"SILVERCREST® Lautsprecher Bluetooth
Eigenschaften
 
True Wireless Stereo Funktion (TWS): Kabelloser Stereo-Sound zwischen zwei Lautsprechern 
Kabelloses Musikstreaming (Bluetooth®) 
Integrierter 5.200 mAh Li-Ion-Akku für bis zu 27 Stunden Musiklaufzeit
Ideal für die Verwendung im Freien 3,5 mm-AUX-Eingang für den Anschluss externer Audio-Geräte
Mit praktischer Trageschlaufe für einen einfachen Transport
Wassergeschützt nach IPX6-Standard - Schutz gegen Strahlwasser
Inkl. Micro-USB-Ladekabel und AUX-Kabel
Technische Daten
 
Leistung: 2 x 8 W RMS 
Bluetooth®-Reichweite: bis zu 10 m
Maße
ca. 18,1 x 8,4 cm
Gewicht
ca. 550 g","SILVERCREST® loudspeaker Bluetooth
properties
 
True Wireless Stereo Function (TWS): Wireless stereo sound between two speakers
Wireless music streaming (Bluetooth®)
Integrated 5,200 mAh Li-Ion battery for up to 27 hours of music running time
Ideal for outdoor use 3.5mm AUX input for connecting external audio devices
With a practical carrying strap for easy transport
Water-protected according to the IPX6 standard - protection against water jets
Including micro USB charging cable and AUX cable
Technical specifications
 
Power: 2 x 8 W RMS
Bluetooth® range: up to 10 m
Dimensions
approx. 18.1 x 8.4 cm
Weight
approx. 550 g",https://www.lidl.de/p/silvercrest-lautsprecher-bluetooth-bis-zu-10-m/p100324874,2021-12-22 05:16:06.425776+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,GRUNDIG,lidlde,100339289,GRUNDIG Bluetooth Lautsprecher »GBT Solo«,GRUNDIG Bluetooth speaker »GBT Solo«,https://www.lidl.de/media/78260a1d101659da7a27aadd507ac434.jpeg,17.99,17.99,EUR,4.7,3,"GRUNDIG Bluetooth Lautsprecher »GBT Solo«
 
Dein Sound. Ohne Limit.
 
Für alle, die beim Musikhören etwas erleben wollen.
 Grundig dreht jetzt richtig auf: Unsere farbenfrohen Bluetooth-Lautsprecher lassen mit beeindruckenden Beats und coolem Groove die Stimmung abheben – beim Skaten ebenso wie bei der Outdoor-Party oder beim Abtanzen zuhause. Und dank der langen Akkulaufzeit und einer integrierten Powerbank nimmt das Auf- und Abdrehen unserer Boxen (fast) kein Ende.
 
Solo - Der Solist, der die Massen anzieht.
 Mit diesem Gerät bleiben Sie nicht lange solo: Der Bluetooth-Lautsprecher GBT Solo zieht Mitfeiernde magisch an, denn er ermöglicht mit seinem wiederaufladbaren Lithium-Polymer-Akku eine Akkulaufzeit von bis zu 20 Stunden – danach dürfte auch der ausdauerstärkste Tänzer erst einmal zufrieden nach Hause gehen. Musikstreaming ist bis zu einer Entfernung von 30 Metern möglich – dank einer Gesamtausgangsleistung von 3,5 W RMS hat auch der Sound eine beeindruckende Reichweite. Den Speaker können Sie an einem heißen Tag ruhig auf dem Brunnenrand platzieren, um zum Musikgenuss eine Abkühlung zu genießen, denn das Gerät ist mit einem spritzwassergeschützten Gehäuse versehen, wahlweise in den Farben Rot, Blau und Schwarz.
 
Technische Daten
 
 
Akkulaufzeit: Bis zu 20 Stunden Musikgenuss
 
Musikstreaming Reichweite bis zu 30 Meter
 
Spritzwassergeschütztes Gehäuse (IPX5)
 
Bluetooth V 5.0 mit True Wireless Stereo (TWS) Technologie.
 
3.5 W RMS Gesamtausgangsleistung für beeindruckenden Sound.
 
Integrierter Passivradiator für eine dynamische Basswiedergabe.
 
Telefon Freisprechfunktion - Dank des integrierten Mikrofons Anrufe ganz einfach mit einem Knopfdruck annehmen.
 
AUX-Eingang
 
Micro USB Aufladefunktion (USB Kabel im Lieferumfang)
 
Wiederaufladbarer Lithium-Polymer Akku mit 3.7 V und 1050 mAh
 
 
 
Maße
 
ca. 90 mm x 72 mm x 36 mm
 
 
Gewicht
 
ca. 200 g","GRUNDIG Bluetooth speaker »GBT Solo«
 
Your sound. No limit.
 
For everyone who wants to experience something while listening to music.
 Grundig is now really turning it up: Our colorful Bluetooth speakers let the mood take off with impressive beats and a cool groove - while skating as well as at an outdoor party or dancing at home. And thanks to the long battery life and an integrated power bank, there is (almost) no end to turning our boxes on and off.
 
Solo - The soloist who draws the crowds.
 With this device you won't stay alone for long: the Bluetooth speaker GBT Solo magically attracts those who partying, because with its rechargeable lithium polymer battery it enables a battery life of up to 20 hours - after that, even the most enduring dancer should go home satisfied walk. Music streaming is possible up to a distance of 30 meters - thanks to a total output power of 3.5 W RMS, the sound also has an impressive range. You can place the speaker on the edge of the fountain on a hot day to cool off while enjoying music, because the device is provided with a splash-proof housing, optionally in red, blue and black.
 
Technical specifications
 
 
Battery life: up to 20 hours of music enjoyment
 
Music streaming range up to 30 meters
 
Splash-proof housing (IPX5)
 
Bluetooth V 5.0 with True Wireless Stereo (TWS) technology.
 
3.5 W RMS total output power for impressive sound.
 
Integrated passive radiator for dynamic bass reproduction.
 
Hands-free telephone function - thanks to the integrated microphone, you can easily accept calls at the touch of a button.
 
AUX input
 
Micro USB charging function (USB cable included)
 
Rechargeable lithium polymer battery with 3.7 V and 1050 mAh
 
 
 
Dimensions
 
approx. 90 mm x 72 mm x 36 mm
 
 
Weight
 
approx. 200 g",https://www.lidl.de/p/grundig-bluetooth-lautsprecher-gbt-solo/p100339289,2021-12-22 05:16:07.940220+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,SILVERCREST,lidlde,100317044,SILVERCREST® Bluetooth Bad Lautsprecher »Good SBL 3 D1«,SILVERCREST® Bluetooth Bad Lautsprecher »Good SBL 3 D1«,https://www.lidl.de/media/09b147bcd5afd8b2e0797350c0a0424d.jpeg,9.99,12.99,EUR,4.4,39,"SILVERCREST® Bluetooth Bad Lautsprecher »Good SBL 3 D1«
Eigenschaften
 
Mit LED-Display, UKW-Radio und Uhrzeitanzeige 
Für kabellose Musikwiedergabe 
Spritzwassergeschützt nach IPX6 
Integrierter Lithium-Polymer-Akku (1200 mAh) für bis zu 6,5 Std. Musikwiedergabe Ausgangsleistung: 3 W 
 Kompatibel mit allen gängigen Bluetooth®-Smartphones und -Tablets 
Mit Batteriestatusanzeige 
Einfache Befestigung mit Saugnapf 
Inkl. USB-auf-Micro-USB-Ladekabel (ca. 120 cm) 
Technische Daten
 
Ausgangsleistung: 3 Watt
Bluetooth® wireless technology v5.0 
Bluetooth®-Reichweite: bis zu 10 m
Maße
ca. 8,4 x 5,2 cm (inkl. Saugnapf) 
USB Ladekabel: ca. 120 cm
Gewicht
ca. 135 g (inkl. Batterie)","SILVERCREST® Bluetooth bathroom speaker »Good SBL 3 D1«
properties
 
With LED display, FM radio and time display
For wireless music playback
Splash-proof according to IPX6
Integrated lithium polymer battery (1200 mAh) for up to 6.5 hours of music playback. Output power: 3 W
 Compatible with all common Bluetooth® smartphones and tablets
With battery status indicator
Simple attachment with suction cup
Incl. USB to micro USB charging cable (approx. 120 cm)
Technical specifications
 
Output power: 3 watts
Bluetooth® wireless technology v5.0
Bluetooth® range: up to 10 m
Dimensions
approx. 8.4 x 5.2 cm (including suction cup)
USB charging cable: approx. 120 cm
Weight
approx. 135 g (including battery)",https://www.lidl.de/p/silvercrest-bluetooth-bad-lautsprecher-good-sbl-3-d1/p100317044,2021-12-22 05:16:09.339575+00:00
Bluetooth Lautsprecher,Bluetooth Speaker ,SILVERCREST,lidlde,100312560,"SILVERCREST® Kopfhörer »SKH 64 D3«, flexibles Kopfband","SILVERCREST® headphones »SKH 64 D3«, flexible headband",https://www.lidl.de/media/1587494d5bed49720fff755eb647113a.jpeg,9.99,9.99,EUR,4.7,31,"SILVERCREST® Kopfhörer »SKH 64 D3« mit Music-share-Funktion
Eigenschaften
 
Hervorragender Klang – dank 40-mm-PET-Membran 
 Music-share-Funktion: Anschluss für einen zweiten Kopfhörer 
Hoher Tragekomfort 
 Individuell verstellbar und mit flexiblem Kopfband 
 Platzsparend zusammenklappbar 
 Einseitig geführtes Kabel mit Textilummantelung 
Vergoldeter 3,5-mm-Klinkenstecker
Technische Daten
 
Frequenzbereich: 20-20.000 Hz 
Maße
 
Kopfhörer: ca. 20,8 x 15,1 x 6,5 cm
Kabellänge: ca. 140 cm
Gewicht
 
ca. 123 g ","SILVERCREST® headphones »SKH 64 D3« with music share function
properties
 
Excellent sound - thanks to the 40 mm PET membrane
 Music share function: connection for second headphones
High wearing comfort
 Individually adjustable and with a flexible headband
 Can be folded up to save space
 One-sided cable with textile sheathing
Gold-plated 3.5 mm jack plug
Technical specifications
 
Frequency range: 20-20,000 Hz
Dimensions
 
Headphones: approx. 20.8 x 15.1 x 6.5 cm
Cable length: approx. 140 cm
Weight
 
approx. 123 g",https://www.lidl.de/p/silvercrest-kopfhorer-skh-64-d3-flexibles-kopfband/p100312560,2021-12-22 05:16:10.644645+00:00
Bluetooth-Soundbar,Bluetooth Sound Bar ,GRUNDIG,lidlde,100339289,GRUNDIG Bluetooth Lautsprecher »GBT Solo«,GRUNDIG Bluetooth speaker »GBT Solo«,https://www.lidl.de/media/78260a1d101659da7a27aadd507ac434.jpeg,17.99,17.99,EUR,4.7,3,"GRUNDIG Bluetooth Lautsprecher »GBT Solo«
 
Dein Sound. Ohne Limit.
 
Für alle, die beim Musikhören etwas erleben wollen.
 Grundig dreht jetzt richtig auf: Unsere farbenfrohen Bluetooth-Lautsprecher lassen mit beeindruckenden Beats und coolem Groove die Stimmung abheben – beim Skaten ebenso wie bei der Outdoor-Party oder beim Abtanzen zuhause. Und dank der langen Akkulaufzeit und einer integrierten Powerbank nimmt das Auf- und Abdrehen unserer Boxen (fast) kein Ende.
 
Solo - Der Solist, der die Massen anzieht.
 Mit diesem Gerät bleiben Sie nicht lange solo: Der Bluetooth-Lautsprecher GBT Solo zieht Mitfeiernde magisch an, denn er ermöglicht mit seinem wiederaufladbaren Lithium-Polymer-Akku eine Akkulaufzeit von bis zu 20 Stunden – danach dürfte auch der ausdauerstärkste Tänzer erst einmal zufrieden nach Hause gehen. Musikstreaming ist bis zu einer Entfernung von 30 Metern möglich – dank einer Gesamtausgangsleistung von 3,5 W RMS hat auch der Sound eine beeindruckende Reichweite. Den Speaker können Sie an einem heißen Tag ruhig auf dem Brunnenrand platzieren, um zum Musikgenuss eine Abkühlung zu genießen, denn das Gerät ist mit einem spritzwassergeschützten Gehäuse versehen, wahlweise in den Farben Rot, Blau und Schwarz.
 
Technische Daten
 
 
Akkulaufzeit: Bis zu 20 Stunden Musikgenuss
 
Musikstreaming Reichweite bis zu 30 Meter
 
Spritzwassergeschütztes Gehäuse (IPX5)
 
Bluetooth V 5.0 mit True Wireless Stereo (TWS) Technologie.
 
3.5 W RMS Gesamtausgangsleistung für beeindruckenden Sound.
 
Integrierter Passivradiator für eine dynamische Basswiedergabe.
 
Telefon Freisprechfunktion - Dank des integrierten Mikrofons Anrufe ganz einfach mit einem Knopfdruck annehmen.
 
AUX-Eingang
 
Micro USB Aufladefunktion (USB Kabel im Lieferumfang)
 
Wiederaufladbarer Lithium-Polymer Akku mit 3.7 V und 1050 mAh
 
 
 
Maße
 
ca. 90 mm x 72 mm x 36 mm
 
 
Gewicht
 
ca. 200 g","GRUNDIG Bluetooth speaker »GBT Solo«
 
Your sound. No limit.
 
For everyone who wants to experience something while listening to music.
 Grundig is now really turning it up: Our colorful Bluetooth speakers let the mood take off with impressive beats and a cool groove - while skating as well as at an outdoor party or dancing at home. And thanks to the long battery life and an integrated power bank, there is (almost) no end to turning our boxes on and off.
 
Solo - The soloist who draws the crowds.
 With this device you won't stay alone for long: the Bluetooth speaker GBT Solo magically attracts those who partying, because with its rechargeable lithium polymer battery it enables a battery life of up to 20 hours - after that, even the most enduring dancer should go home satisfied walk. Music streaming is possible up to a distance of 30 meters - thanks to a total output power of 3.5 W RMS, the sound also has an impressive range. You can place the speaker on the edge of the fountain on a hot day to cool off while enjoying music, because the device is provided with a splash-proof housing, optionally in red, blue and black.
 
Technical specifications
 
 
Battery life: up to 20 hours of music enjoyment
 
Music streaming range up to 30 meters
 
Splash-proof housing (IPX5)
 
Bluetooth V 5.0 with True Wireless Stereo (TWS) technology.
 
3.5 W RMS total output power for impressive sound.
 
Integrated passive radiator for dynamic bass reproduction.
 
Hands-free telephone function - thanks to the integrated microphone, you can easily accept calls at the touch of a button.
 
AUX input
 
Micro USB charging function (USB cable included)
 
Rechargeable lithium polymer battery with 3.7 V and 1050 mAh
 
 
 
Dimensions
 
approx. 90 mm x 72 mm x 36 mm
 
 
Weight
 
approx. 200 g",https://www.lidl.de/p/grundig-bluetooth-lautsprecher-gbt-solo/p100339289,2021-12-22 05:16:13.589664+00:00
