Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link,Created at
Robot kuchenny z gotowania,Food Processor with Cooking ,SILVERCREST,lidlpl,100318501001,"SILVERCREST® Robot kuchenny SKM 550, 550 W",SILVERCREST® SKM 550 food processor 550 W,https://www.lidl.pl/media/7d2bfaac9983d92e2fbdc6d261f23f2d.jpeg,339.00,339.00,PLN,5,8,"   Opis produktu     do miksowania, ścierania, tarcia, krojenia, mieszania, ubijania i ugniatania 4 poziomy mocy – wyrabia również trudne ciasta, które trzeba mieszać i ugniatać z funkcją automatycznego parkowania zdejmowana miska do mieszania z pokrywką zapobiegającą pryskaniu i dużym otworem hak do ugniatania i mieszadła z nierdzewnej stali szlachetnej nasadka miksująca z nożem ze stali szlachetnej wkładka z 3 tarczami ze stali szlachetnej do ścierania, krojenia i tarcia wkładka i miska z akcesoriami przeznaczona do zmywarek (poza stojącą przystawką miksującą) nie zajmujący dużo miejsca uchwyt na akcesoria do zamontowania na ścianie, w zestawie z materiałem montażowym przegroda na kabel i przyssawki pojemność: miska do mieszania: ok. 3,8 l; mikser: ok. 1 l      Parametry techniczne     moc: 550 W      Wymiary     ok. 310 x 260 x 254 cm      Waga     ok. 4.822 g      Zawartość zestawu     robot kuchenny miska do mieszania z pokrywką nasadka miksująca z nożem ze stali szlachetnej krajarka przelotowa z popychaczem tarcza obrotowa do krojenia (gruba i cienka) tarcza do ucierania (drobna) tarcza obrotowa do tarcia (gruba i średnio drobna) mieszadła do ugniatania ciasta, ubijania piany i mieszania uchwyt na akcesoria     ","Product description for blending, grating, grating, cutting, mixing, whisking and kneading 4 power levels - also makes difficult doughs that need to be mixed and kneaded with auto-park function removable mixing bowl with anti-splash lid and large opening kneading hook and paddle made of stainless steel, mixing attachment with a knife made of stainless steel, insert with 3 stainless steel discs for grinding, cutting and grating, insert and bowl with accessories, designed for dishwashers (except the standing mixer), space-saving holder for accessories for mounting on the wall, included with mounting material compartment for cable and suction cups Capacity: mixing bowl: approx. 3.8 l; mixer: approx. 1 l Technical parameters power: 550 W Dimensions approx. 310 x 260 x 254 cm Weight approx. 4.822 g Set contents kitchen mixer mixing bowl with lid Mixing attachment with stainless steel knife Pass-through cutter with pusher rotary cutting disc (coarse and thin) grinding disc (fine) rotating grinding disc (coarse and medium-fine) kneading, whisking and mixing paddles Accessory holder",https://www.lidl.pl/p/silvercrest-robot-kuchenny-skm-550-550-w/p100318501001,2021-12-16 10:50:58.909558+00:00
Szybki bezprzewodowy organizator ładowarka,Fast wireless charger organizer,SILVERCREST,lidlpl,100335338,SILVERCREST® Czujnik ruchu Zigbee Smart Home SMSZ 1 B2,SILVERCREST® Zigbee Smart Home SMSZ 1 B2 motion sensor,https://www.lidl.pl/media/bda58b0c264f7b6fb0220d78c849915f.jpeg,49.90,49.90,PLN,3.3,7,"   Opis produktu     czujnik wykrywający ruch za pomocą podczerwieni do stosowania jako czujnik ostrzegawczy lub do sterowania oświetleniem* funkcja alarmu dzięki powiadomieniom przez Lidl Home App połączenie bezprzewodowe: Zigbee 3. 0 z zabezpieczeniem antysabotażowym prosta i szybka instalacja - nie wymaga okablowania w zestawie. baterie  *Funkcja sterowania oświetleniem musi być wstępnie ustawiona w aplikacji Lidl Home App, aby mogła współpracować ze źródłami światła. Szczegółowe informacje znajdują się w instrukcji obsługi.     Parametry techniczne     baterie: 2 x AAA (w zestawie) standard IP: IP21 czas działania 12 miesięcy (60 alarmów na dzień) zasięg: do maks. 10 m kąt zasięgu: 120°      Wymiary     ok. 4,6 x 7,7 x 4 cm (z uchwytem)      Materiał wykonania     ABS, PC      Waga     ok. 74 g      Wskazówki     z możliwością rozbudowy i kompatybilny z innymi produktami Lidl Smart Home do korzystania z tego produktu wymagana jest bramka standardu Zigbee (sprzedawana oddzielnie) produkt ten może być zintegrowany z innymi systemami kompatybilnymi z Zigbee 3. 0.** Lidl Home App obsługuje platformy systemu operacyjnego iOS 9. 0, Android™ 5. 0 Lollipop lub nowsze  ** Integracja z systemami innych producentów może być ograniczona lub wykluczona w zależności od konfiguracji systemu.     Gwarancja     3 lata     ","Product description Infrared motion detector for use as a warning sensor or for lighting control * alarm function thanks to Lidl Home App notifications wireless connection: Zigbee 3.0 with tamper protection simple and quick installation - no wiring required. batteries * The lighting control function must be pre-set in the Lidl Home App in order to work with light sources. For details, see the user manual. Technical parameters batteries: 2 x AAA (included) IP standard: IP21 operating time 12 months (60 alarms per day) range: up to max. 10 m range angle: 120 ° Dimensions approx. 4.6 x 7.7 x 4 cm (with handle) Material ABS, PC Weight approx. 74 g Notes with the possibility of extension and compatible with other Lidl Smart Home products to use this product requires a standard Zigbee gate (sold separately) this product can be integrated with other systems compatible with Zigbee 3.0.0 ** Lidl Home App supports iOS 9.0, Android ™ 5. 0 Lollipop or later ** Integration into third party systems may be limited or excluded depending on system configuration. Warranty 3 years",https://www.lidl.pl/p/silvercrest-czujnik-ruchu-zigbee-smart-home-smsz-1-b2/p100335338,2021-12-16 10:51:03.448045+00:00
Szybki bezprzewodowy organizator ładowarka,Fast wireless charger organizer,PARKSIDE,lidlpl,100332741,PARKSIDE® Akumulatorowy pistolet do klejenia na gorąco 20V Ø11 mm (bez akumulatora i ładowarki),PARKSIDE® Cordless hot glue gun 20V Ø11 mm (without battery and charger),https://www.lidl.pl/media/5c88ce9b921d0344a430daefc29d7736.jpeg,99.00,99.00,PLN,4.6,104,"   Opis produktu     uniwersalne zastosowanie do klejenia, uszczelniania, spoinowania, majsterkowania i dekorowania szybka gotowość do pracy dzięki krótkiemu czasowi nagrzewania  wbudowana lampka robocza LED ergonomiczny miękki uchwyt do standardowych sztyftów kleju o Ø 11 mm (np. marki Parkside, Steinel, Bosch itp.) walizka w zestawie urządzenie kompatybilne ze wszystkimi akumulatorami seri PARKSIDE X 20 V Team bez akumulatora i ładowarki  Odpowiedni akumulator oraz ładowarkę znajdziesz tutaj. Zawartość zestawu: 3 sztyfty kleju, każdy 15 cm     Parametry techniczne     maks. tempertatura: 180°C czas nagrzewania: ok. 1 minuta maks. czas pracy: 60 min (przy pojemności akumulatora 4 Ah)      Materiał     tworzywo sztuczne, włókno szklane      Materiał     ok. 18,2 x 18,5 x 7 cm      Materiał     ok. 310 g     ","Product description universal use for gluing, sealing, grouting, DIY and decorating quick ready to work thanks to short heating time built-in LED work light ergonomic soft handle for standard glue sticks with Ø 11 mm (e.g. Parkside, Steinel, Bosch, etc.), suitcase Included device compatible with all PARKSIDE X 20 V Team batteries without battery and charger You can find the appropriate battery and charger here. Kit contents: 3 glue sticks, 15 cm each Technical parameters max. Temperature: 180 ° C heating time: approx. 1 minute max. Working time: 60 min (with 4 Ah battery capacity) Material plastic, glass fiber Material approx. 18 , 2 x 18.5 x 7 cm.Material approx. 310 g",https://www.lidl.pl/p/parkside-akumulatorowy-pistolet-do-klejenia-na-goraco-20v-o11-mm-bez-akumulatora-i-ladowarki/p100332741,2021-12-16 10:51:07.001095+00:00
Szybki bezprzewodowy organizator ładowarka,Fast wireless charger organizer,PARKSIDE,lidlpl,100311439,"PARKSIDE® Wiertarkowkrętarka akumulatorowa PBSA 12 D4, 12 V (bez akumulatora i ładowarki)",PARKSIDE® Cordless Drill PBSA 12 D4 12 V (without battery and charger),https://www.lidl.pl/media/9c5350e14da02fae28b5beb0820002a4.jpeg,89.90,89.90,PLN,4.8,180,"   Właściwości     przekładnia 2-biegowa z płynnie sterowanymi obrotami i funkcją zatrzymania 19 poziomów momentów obrotowych i dodatkowa regulacja wiercenia szybka zamiana między funkcją wiercenia i wkręcania, bez użycia narzędzi zdejmowany metalowy, szybkowymienny uchwyt wiertarski z Quick Release zintegrowany magnetyczny uchwyt do bitów we wrzecionie 3-poziomowy wskaźnik statusu akumulatora na urządzeniu zintegrowane oświetlenie przedmiotu obrabianego (dioda świetlna) antypoślizgowy uchwyt w zestawie walizka do transportu akumulator kompatybilny ze wszystkimi urządzeniami serii „PARKSIDE X 12 V Team“ zestaw nie zawiera baterii i ładowarki      Parametry techniczne     maks. moment obrotowy: 28 Nm prędkość obrotowa: 1. bieg 0-350 / 2. bieg 0-1300 min-¹ etapy momentu obrotowego: 19 + 1 stopień wiercenia zakres zaciskania uchwytu wiertniczego: 0,8-10 mm maks. średnica wiercenia: 25 mm w drewnie / 8 mm w stali      Materiał wykonania     obudowa: poliamid, włókno szklane (PA6 + GF30) miękki uchwyt: elastomer termoplastyczny (TPE)      Wymiary     akumulatorowa wiertarko-wkrętarka (bez akumulatora): ok. 19,6 x 17,5 x 5,7 cm walizka: 23,5 x 25 x 10,2 cm      Waga     akumulatorowa wiertarko-wkrętarka (bez akumulatora): ok. 833 g walizka: ok. 516 g     ","Features 2-speed gearbox with continuously controlled speed and stop function 19 levels of torque and additional drilling adjustment quick change between drilling and screwdriving, tool-free removable metal quick-release drill chuck with quick release integrated magnetic bit holder in the spindle 3-level battery status indicator on the device integrated workpiece illumination (LED) non-slip handle included in the set carrying case battery compatible with all devices of the ""PARKSIDE X 12 V Team"" series Battery and charger not included Technical parameters max. torque: 28 Nm speed : 1st gear 0-350 / 2nd gear 0-1300 rpm Torque stages: 19 + 1 drilling stage Clamping range of the drill chuck: 0.8-10 mm max.drilling diameter: 25 mm in wood / 8 mm in steel Material housing: polyamide, glass fiber (PA6 + GF30) soft and handle: thermoplastic elastomer (TPE) Dimensions cordless drill / driver (without battery): approx. 19.6 x 17.5 x 5.7 cm case: 23.5 x 25 x 10.2 cm Weight cordless drill / driver ( without battery): approx. 833 g suitcase: approx. 516 g",https://www.lidl.pl/p/parkside-wiertarkowkretarka-akumulatorowa-pbsa-12-d4-12-v-bez-akumulatora-i-ladowarki/p100311439,2021-12-16 10:51:09.795972+00:00
Szybki bezprzewodowy organizator ładowarka,Fast wireless charger organizer,PARKSIDE,lidlpl,100324646,PARKSIDE® Akumulatorowa wiertarkowkrętarka 12 V PBSA 12 D2 (bez akumulatora i ładowarki),PARKSIDE® 12 V PBSA 12 D2 Cordless Drill Driver (Without Battery and Charger),https://www.lidl.pl/media/4ade6087fa397dfdb7c6de698fe71724.jpeg,89.90,89.90,PLN,4.8,194,"   Opis produktu     przekładnia 2-biegowa z płynnie sterowanymi obrotami i funkcją zatrzymania 19 poziomów momentów obrotowych i dodatkowa regulacja wiercenia szybka zmiana między funkcją wiercenia i wkręcania, bez użycia narzędzi zdejmowany metalowy, szybkowymienny uchwyt wiertarski z funkcją Quick Release zintegrowany we wrzecionie magnetyczny uchwyt do bitów automatyczna blokada  wrzeciona SPINDLE LOCK 3-poziomowy wskaźnik statusu akumulatora na urządzeniu zintegrowane oświetlenie przedmiotu obrabianego (dioda świetlna LED) antypoślizgowa rękojeść Soft-grip urządzenie kompatybilne z akumulatorem serii „PARKSIDE X 12 V Team“ akcesoria zawarte w zestawie:  8 bitami (PH0, PH1, PH2 / PZ0, PZ1, PZ2 / SL5, SL6) 8 wiertłami HSS (1,5 / 2,5 / 3 / 4 / 5 / 6 / 8 / 10 mm) w praktycznym etui do przechowywania   akumulator i ładowarka nie są zawarte w zestawie zalecany akumulator: 12 V (2 Ah) / 12 V (4 Ah)      Parametry techniczne     maks. moment obrotowy: 28 Nm liczba obrotów:  1. bieg 0-350 2. bieg 0-1300 min⁻¹   maks. średnica otworu: 25 mm w drewnie / 10 mm w stali uchwyt wiertarski - zakres mocowania: 0,8-10 mm      Wymiary     wkrętarka (bez akumulatora):19,6 x 17,5 x 5,7 cm etui na bity i wiertła: 140 x 62 x 21 mm walizka: 23,5 x 25 x 10,2 cm      Waga     wkrętarka (bez akumulatora): 833 g etui na bity i wiertła: 220 g walizka: 532 g     ","Product description 2-speed gearbox with stepless speed control and stop function 19 levels of torque and additional drilling adjustment quick change between drilling and screwdriving functions, no tools required removable metal quick-release drill chuck with quick release function integrated magnetic bit holder in the spindle automatic spindle lock SPINDLE LOCK 3-level battery status indicator on the device integrated lighting of the workpiece (LED light) non-slip Soft-grip handle device compatible with the battery series ""PARKSIDE X 12 V Team"" accessories included in the set: 8 bits (PH0, PH1, PH2 / PZ0, PZ1, PZ2 / SL5, SL6) 8 HSS drill bits (1.5 / 2.5 / 3/4/5/6/8/10 mm) in a practical storage case Battery and charger not included recommended battery: 12 V (2 Ah) / 12 V (4 Ah) Technical parameters max. torque: 28 Nm speed: 1st gear 0-350 2. gear 0-1300 min. min. hole diameter: 25 mm in wood / 10 mm in steel drill chuck - clamping range: 0.8-10 mm Dimensions of the screwdriver (without the battery): 19.6 x 17.5 x 5, 7 cm case for bits and drills: 140 x 62 x 21 mm case: 23.5 x 25 x 10.2 cm Weight of screwdriver (without battery): 833 g case for bits and drills: 220 g case: 532 g",https://www.lidl.pl/p/parkside-akumulatorowa-wiertarkowkretarka-12-v-pbsa-12-d2-bez-akumulatora-i-ladowarki/p100324646,2021-12-16 10:51:12.052574+00:00
Czajnik elektryczny,Electric Water Kettle,SILVERCREST,lidlpl,800001499,"SILVERCREST® Toster STC 920 D3, 950 W i czajnik elektryczny SWKC 3000 E3, 3100 W, 1 zestaw","SILVERCREST® Toaster STC 920 D3, 950 W and electric kettle SWKC 3000 E3, 3100 W, 1 set",https://www.lidl.pl/media/da378a55a03e77bc26a64363d4673b86.jpeg,149.80,149.80,PLN,,,"   Opis produktu     CZAJNIK:  z wysokiej jakości obudową ze stali szlachetnej oryginalny, wysokiej jakości termostat Otter automatyczne wyłączanie bezpieczeństwa i ochrona przed włączeniem bez wody wielowarstwowe dno z ukrytą grzałką z płytką ze stali szlachetnej z wyjmowanym filtrem przeciw kamieniowi i wskaźnikiem poziomu wody gotuje 1 litr wody w około 2:50 min. obrotowa płytka o 360° miejsce na nawinięcie kabla pod płytką   TOSTER:  polerowany przód ze stali szlachetnej optymalne wyniki opiekania dzięki wyśrodkowaniu opiekanej kanapki oraz kontroli przybrązowienia funkcje odmrażania, podgrzewania i zatrzymania pracy 6 stopni przybrązowienia zintegrowana nadstawka do opiekania bułek wyjmowana szufladka na okruszki funkcja auto-lift pozwalająca na bezpieczne wyjęcie nawet małych kromek chleba automatyczne wyłączanie przy zacięciu opiekanej kanapki do chleba tostowego i kanapkowego        Parametry techniczne     CZAJNIK:  pojemność: maks. 1,8 litra moc: 3100 W dł. kabla: 75 cm   TOSTER:  moc: 950 W        Wymiary     CZAJNIK: ok. 230 x 194 x 272 mm TOSTER: ok. 29,3 x 15,9 x 18,9 cm     ","Product description KETTLE: with high-quality stainless steel housing original, high-quality Otter thermostat automatic safety shutdown and protection against switching on without water multi-layer bottom with hidden heater with a stainless steel plate with removable anti-limescale filter and water level indicator boils 1 liter of water in about 2:50 min. 360 ° rotatable plate space for winding the cable under the TOSTER plate: polished stainless steel front optimal toasting results thanks to centering the toasted sandwich and control of browning defrosting, heating and stopping functions 6 browning levels integrated extension for toasting rolls removable crumb drawer auto function lift that allows you to safely remove even small slices of bread automatic shutdown when a toasted sandwich is jammed into toast and sandwich bread Technical parameters KETTLE: capacity: max. 1.8 liters power: 3100 W cable lenght: 75 cm TOSTER: power: 950 W Dimensions KETTLE : approx. 230 x 194 x 272 mm TOSTER: approx. 29.3 x 15.9 x 18.9 cm",https://www.lidl.pl/p/silvercrest-toster-stc-920-d3-950-w-i-czajnik-elektryczny-swkc-3000-e3-3100-w-1-zestaw/p800001499,2021-12-16 10:51:19.005797+00:00
Czajnik elektryczny,Electric Water Kettle,SILVERCREST,lidlpl,800001500,"SILVERCREST® Toster STC 920 D3, 950 W i czajnik elektryczny SWKC 3000 E3, 3100 W, 1 zestaw","SILVERCREST® Toaster STC 920 D3, 950 W and electric kettle SWKC 3000 E3, 3100 W, 1 set",https://www.lidl.pl/media/918f9b67f3c525af8be6e1eee4bc2e39.jpeg,149.80,149.80,PLN,,,"   Opis produktu     CZAJNIK:  z wysokiej jakości obudową ze stali szlachetnej oryginalny, wysokiej jakości termostat Otter automatyczne wyłączanie bezpieczeństwa i ochrona przed włączeniem bez wody wielowarstwowe dno z ukrytą grzałką z płytką ze stali szlachetnej z wyjmowanym filtrem przeciw kamieniowi i wskaźnikiem poziomu wody gotuje 1 litr wody w około 2:50 min. obrotowa płytka o 360° miejsce na nawinięcie kabla pod płytką   TOSTER:  polerowany przód ze stali szlachetnej optymalne wyniki opiekania dzięki wyśrodkowaniu opiekanej kanapki oraz kontroli przybrązowienia funkcje odmrażania, podgrzewania i zatrzymania pracy 6 stopni przybrązowienia zintegrowana nadstawka do opiekania bułek wyjmowana szufladka na okruszki funkcja auto-lift pozwalająca na bezpieczne wyjęcie nawet małych kromek chleba automatyczne wyłączanie przy zacięciu opiekanej kanapki do chleba tostowego i kanapkowego        Parametry techniczne     CZAJNIK:  pojemność: maks. 1,8 litra moc: 3100 W dł. kabla: 75 cm   TOSTER:  moc: 950 W        Wymiary     CZAJNIK: ok. 230 x 194 x 272 mm TOSTER: ok. 29,3 x 15,9 x 18,9 cm     ","Product description KETTLE: with high-quality stainless steel housing original, high-quality Otter thermostat automatic safety shutdown and protection against switching on without water multi-layer bottom with hidden heater with a stainless steel plate with removable anti-limescale filter and water level indicator boils 1 liter of water in about 2:50 min. 360 ° rotatable plate space for winding the cable under the TOSTER plate: polished stainless steel front optimal toasting results thanks to centering the toasted sandwich and control of browning defrosting, heating and stopping functions 6 browning levels integrated extension for toasting rolls removable crumb drawer auto function lift that allows you to safely remove even small slices of bread automatic shutdown when a toasted sandwich is jammed into toast and sandwich bread Technical parameters KETTLE: capacity: max. 1.8 liters power: 3100 W cable lenght: 75 cm TOSTER: power: 950 W Dimensions KETTLE : approx. 230 x 194 x 272 mm TOSTER: approx. 29.3 x 15.9 x 18.9 cm",https://www.lidl.pl/p/silvercrest-toster-stc-920-d3-950-w-i-czajnik-elektryczny-swkc-3000-e3-3100-w-1-zestaw/p800001500,2021-12-16 10:51:20.442386+00:00
Czajnik elektryczny,Electric Water Kettle,SILVERCREST,lidlpl,100316974,"SILVERCREST® Czajnik elektryczny, poj. 1,7 l, 3000 W","SILVERCREST® Electric kettle, capacity 1.7 L, 3000 W",https://www.lidl.pl/media/e5ce88b3a68c40ab1f5a4ce91cf09d2d.jpeg,99.90,99.90,PLN,,,"   Opis produktu     automatyczne wyłączanie zabezpieczające i ochrona przed włączeniem pustego czajnika oryginalny, wysokiej jakości system termostatu Strix® dno kapslowe ze stali szlachetnej ze schowanym elementem grzewczym z wyjmowanym filtrem kamienia i wskaźnikiem poziomu wody praktyczny przycisk otwierający pokrywkę obsługiwany jedną ręką podstawa z antypoślizgowymi stopkami i wbudowanym zwijaniem kabla zagotowuje 1 l wody w ok 2:50 min podstawa obrotowa o 360° pojemność: maks. 1,7 l      Parametry techniczne     moc: maks. 3000 W      Wymiary     czajnik z podstawą: ok. 246,74 x 160 x 215 mm podstawa: ok. Ø 160 mm x 32 mm długość kabla: ok. 75 cm      Waga     czajnik bez podstawy: ok. 622 g podstawa: ok. 217 g     ","Product description automatic safety shutdown and protection against turning on the kettle empty original, high-quality Strix® thermostat system stainless steel capsule bottom with hidden heating element with removable limescale filter and water level indicator practical lid opening button operated by one hand base with non-slip feet and integrated winding of the cable boils 1 l of water in approx. 2:50 min 360 ° swivel base capacity: max. 1.7 l Technical parameters power: max. 3000 W Dimensions kettle with base: approx. 246.74 x 160 x 215 mm base: approx. . Ø 160 mm x 32 mm cable length: approx. 75 cm Weight of the kettle without stand: approx. 622 g base: approx. 217 g",https://www.lidl.pl/p/silvercrest-czajnik-elektryczny-poj-1-7-l-3000-w/p100316974,2021-12-16 10:51:23.314568+00:00
Czajnik elektryczny,Electric Water Kettle,SILVERCREST,lidlpl,100330906,"SILVERCREST® Czajnik elektryczny SWKK 3000 B1, 3000 W, 1,7 litra","SILVERCREST® Kettle SWKK 3000 B1, 3000 W, 1.7 liters",https://www.lidl.pl/media/570f0b1617d700f4a8bcfeeead9855e1.jpeg,79.90,79.90,PLN,4.9,56,"   Opis produktu     pokrywka z przyciskiem do obsługi jedną ręką automatyczne wyłączanie i ochrona przed włączeniem bez wody oryginalny, wysokiej jakości termostat Strix® wielowarstwowe dno ze stali szlachetnej z ukrytą grzałką z wyjmowanym filtrem przeciw osadzaniu się kamienia z podziałką informującą o stanie wody baza z antypoślizgowymi nóżkami oraz miejscem umożliwiającym zwinięcie kabla gotuje 1 litr wody w około 2:37 min. podstawka obrotowa o 360°      Parametry techniczne     pojemność: maks. 1,7 litra moc: 2550 - 3000 W      Wymiary     ok. 23,1 x 15,2 x 24,4 cm      Waga     ok. 747 g     ","Product description Lid with a button for one-handed operation automatic switch-off and protection against switching on without water original, high-quality Strix® thermostat multi-layer stainless steel bottom with a hidden heater with a removable anti-limescale filter with water level graduation base with non-slip feet and with a place where the cable can be rolled up, boils 1 liter of water in about 2:37 minutes. 360 ° rotating base Technical parameters capacity: max. 1.7 liters power: 2550 - 3000 W Dimensions approx. 23.1 x 15.2 x 24.4 cm Weight approx. 747 g",https://www.lidl.pl/p/silvercrest-czajnik-elektryczny-swkk-3000-b1-3000-w-1-7-litra/p100330906,2021-12-16 10:51:26.689557+00:00
Tabela grill elektryczny,Electric Table grill  ,SILVERCREST,lidlpl,100330899,"SILVERCREST® Elektryczny grill ze stojakiem SEGS 2200 B2, 2400 W","SILVERCREST® Electric grill with stand SEGS 2200 B2, 2400 W",https://www.lidl.pl/media/2fc7aa6d665472bbf2826629a8eb48e7.jpeg,169.00,169.00,PLN,4.6,10,"   Opis produktu     do użytku wewnątrz i na zewnątrz można używać jako grilla stołowego lub stojącego do grillowania bez dymu (bez dymu z węgla drzewnego lub brykietu) element grzewczy ze stali szlachetnej wyjmowana wanienka na tłuszcz zdejmowana płyta grilla do łatwego czyszczenia płyta z aluminiowego odlewu ciśnieniowego z powłoką zapobiegającą przywieraniu ILAG® Corflon Ultra płynnie regulowany termostat z zabezpieczeniem przed przegrzaniem lampki kontrolne ze stelażem, osłoną przed wiatrem i 3 półkami płyta grillowa, tacka na tłuszcz i półki nadają się do mycia w zmywarce      Parametry techniczne     pobór mocy: maks. 2400 W długość kabla: 180 cm      Wymiary     włącznie ze stelażem: ok. 93 x 91 x 47 cm (wys. x szer. x gł.)      Materiał wykonania     odlew aluminiowy, tworzywo sztuczne      Waga     ok. 2,9 kg      Gwarancja     3 lata     ","Product description for indoor and outdoor use Can be used as a table or stand grill Smoke-free grilling (no charcoal or briquette smoke) Stainless steel heating element Removable fat tray Removable grill plate for easy cleaning Die-cast aluminum plate with coating non-stick ILAG® Corflon Ultra continuously adjustable thermostat with overheating protection indicator lights with frame, windbreak and 3 shelves grill plate, grease tray and shelves are dishwasher safe Technical parameters power consumption: max. 2400 W cable length: 180 cm Dimensions including the frame: approx. 93 x 91 x 47 cm (H x W x D) Material cast aluminum, plastic Weight approx. 2.9 kg Warranty 3 years",https://www.lidl.pl/p/silvercrest-elektryczny-grill-ze-stojakiem-segs-2200-b2-2400-w/p100330899,2021-12-16 10:51:41.452187+00:00
Grill elektryczny stojący,Electric Stand Grill,SILVERCREST,lidlpl,100335901,SILVERCREST® Elektryczna suszarka na ręczniki,SILVERCREST® Electric towel dryer,https://www.lidl.pl/media/457fa99e7fb124ce26e4dd8d5de6d9bc.jpeg,189.00,189.00,PLN,4.6,56,   Opis produktu     elektryczna suszarka na ręczniki do użytku jako urządzenie ścienne lub stojące do ogrzewania oraz suszenia ręczników i odzieży 8 prętów grzewczych z włącznikiem/wyłącznikiem zapewniającym wygodną obsługę funkcja timera z automatycznym wyłączaniem (2 godziny i 4 godziny) klasa szczelności IP22      Wymiary     jako urządzenie ścienne: 530 x 100 x 860 mm jako urządzenie stojące: 530 x 355 x 900 mm      Parametry techniczne     temperatura prętów grzewczych: ok. 50°C moc: 150 W      Waga     ok. 2200 g     ,Product description Electric towel dryer for use as a wall or standing device for heating and drying towels and clothes 8 heating rods with on / off switch for convenient operation timer function with automatic switch-off (2 hours and 4 hours) protection class IP22 Dimensions as wall device: 530 x 100 x 860 mm as a standing device: 530 x 355 x 900 mm Technical parameters temperature of heating rods: approx. 50 ° C power: 150 W Weight approx. 2200 g,https://www.lidl.pl/p/silvercrest-elektryczna-suszarka-na-reczniki/p100335901,2021-12-16 10:51:47.057453+00:00
Elektryczne urządzenie uszczelniające,Electric Sealing Device,PARKSIDE,lidlpl,100335702,"PARKSIDE® Nagrzewnica gazowa PGH 15000 A1, 1500 W","PARKSIDE® Gas heater PGH 15000 A1, 1500 W",https://www.lidl.pl/media/ed8b8a1886a1386012d0650aeef15431.jpeg,299.00,299.00,PLN,,,"   Opis produktu     nagrzewnica gazowa o szerokim zastosowaniu do ogrzewania lub odmrażania idealna do dobrze wentylowanych pomieszczeń takich jak półotwarte przestrzenie zewnętrzne, jak tarasy lub kuchnie zewnętrzne niezawodne uruchamianie zapewnia system zapłonu piezoelektrycznego stosowana także do intensywnego przewietrzania w roli wentylatora niski poziom hałasu bezpieczną eksploatację zapewnia zabezpieczenie przed przegrzaniem z automatycznym odłączaniem gazu nierdzewna obudowa ze stali szlachetnej zabezpieczony włącznik/wyłącznik wraz z przewodem przyłączeniowym i regulatorem ciśnienia dostosowana do butli gazowych o wadze 5 i 11 kg      Parametry techniczne     moc grzewcza: 15 kW przepływ powietrza: 320 m³/h zapalnik: piezo zabezpieczenie przed przegrzaniem: automatyczne odłączanie gazu maks. zużycie gazu: 1,09 kg/h ciśnienie gazu: 0,7 bar napięcie robocze: 220-240 V~ 50 Hz maks. pobór mocy elektrycznej: 30 W długość kabla sieciowego: 2 m kategoria urządzenia: A3 kategoria gazu: I3B/P (700) rodzaj gazu: G30 (butan) najmniejsza powierzchnia pomieszczenia: 150 m³ temperatura powietrza na wylocie przy temperaturze zewnętrznej 18,6 °C w odległości 1,5 m od otworu wylotowego: 79,5 °C      Wymiary     ok. 45 x 19 x 30 cm      Materiał wykonania     stal szlachetna      Waga     ok. 3,9 kg      Gwarancja     3 lata      Ostrzeżenie     UWAGA! Dostępne części mogą się bardzo nagrzewać. Uzywać z dala od dzieci.  Urządzenie to nie może być używane do ogrzewania pomieszczeń mieszkalnych w budynkach mieszkalnych. Gazowa nagrzewnica wentylatorowa nie może być eksploatowana w piwnicach ani w pomieszczeniach znajdujących się poniżej poziomu terenu. W przypadku stosowania w budynkach użyteczności publicznej należy przestrzegać przepisów krajowych. Przed przystąpieniem do montażu i użytkowania wentylatora nagrzewnicy gazowej należy zapoznać się z instrukcją obsługi. Stosować tylko w dobrze wentylowanych pomieszczeniach i nie w pobliżu materiałów palnych. Butla gazowa nie wchodzi w skład zestawu     ","Product description gas heater with a wide range of applications for heating or defrosting, ideal for well-ventilated rooms, such as semi-open outdoor spaces, such as terraces or outdoor kitchens; with automatic gas cut-off stainless steel casing secured on / off switch with connection cable and pressure regulator adapted to gas cylinders weighing 5 and 11 kg Technical parameters heating power: 15 kW air flow: 320 m³ / h igniter: piezo protection against overheating : automatic gas cut-off max. gas consumption: 1.09 kg / h gas pressure: 0.7 bar operating voltage: 220-240 V ~ 50 Hz max. electric power consumption: 30 W length of mains cable: 2 m device category: A3 gas category: I3B / P (700) gas type: G30 (butane) smallest room area: 150 m³ air outlet temperature at an outdoor temperature of 18.6 ° C at a distance of 1.5 m from the outlet opening: 79.5 ° C Dimensions approx. 45 x 19 x 30 cm Material made of stainless steel Weight approx. 3.9 kg Warranty 3 years Warning NOTE! Accessible parts can become very hot. Use away from children. This device must not be used for heating living spaces in residential buildings. The gas fan heater cannot be used in cellars or in rooms below the ground level. When used in public buildings, national regulations must be observed. Before installing and using the gas heater fan, please read the manual carefully. Use only in well-ventilated areas and not in the vicinity of combustible materials. The gas cylinder is not included in the kit",https://www.lidl.pl/p/parkside-nagrzewnica-gazowa-pgh-15000-a1-1500-w/p100335702,2021-12-16 10:51:59.029473+00:00
