Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link
Steam Oven,Steam Oven,cuisinart,amazon,B019XOZYEA,"Cuisinart Convection Steam Oven, New, Stainless Steel ","Cuisinart Convection Steam Oven, New, Stainless Steel ",https://m.media-amazon.com/images/I/61vZ5CqrhxL._AC_SL1200_.jpg, 306.99 , 306.99 ,USD,4.5,361," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 120 minutes of steady, uninterrupted steam    Specialized bread proofing technology, bakes & proofs bread better and faster    Cooks up to 40% quicker than conventional ovens    Accommodates a whole 4.5 lb. chicken or a 12-Inch pizza    0.60 cubic ft, 47 oz. removable water reservoir    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 120 minutes of steady, uninterrupted steam    Specialized bread proofing technology, bakes & proofs bread better and faster    Cooks up to 40% quicker than conventional ovens    Accommodates a whole 4.5 lb. chicken or a 12-Inch pizza    0.60 cubic ft, 47 oz. removable water reservoir    
",https://www.amazon.com/Cuisinart-CSO-300N-Convection-Steam-Stainless/dp/B019XOZYEA/ref=sr_1_4?keywords=Steam+Oven&qid=1638518797&sr=8-4
Steam Oven,Steam Oven,cuisinart,amazon,B01JRT2WOG,"Cuisinart Convection, Stainless Steel Steam & Convection Oven, 20x15 ","Cuisinart Convection, Stainless Steel Steam & Convection Oven, 20x15 ",https://m.media-amazon.com/images/I/61HsQ0+s9-L._AC_SL1500_.jpg, 305.99 , 305.99 ,USD,4.3,367," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 1800 Watt Rating    120 minutes of steady, uninterrupted steam , UC LWH: 22.05"" x 17.32"" x 13.27"" ; MC LWH: 23.15"" x 18.03"" x 14.49"".    Specialized bread proofing technology, Bakes & proofs bread better and faster. Increases moisture retention    Accommodates a whole 4.5 lb. chicken or a 12"" pizza.UC Cubic feet-2.93    Steam clean technology. Cooks up to 40% quicker than conventional ovens    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 1800 Watt Rating    120 minutes of steady, uninterrupted steam , UC LWH: 22.05"" x 17.32"" x 13.27"" ; MC LWH: 23.15"" x 18.03"" x 14.49"".    Specialized bread proofing technology, Bakes & proofs bread better and faster. Increases moisture retention    Accommodates a whole 4.5 lb. chicken or a 12"" pizza.UC Cubic feet-2.93    Steam clean technology. Cooks up to 40% quicker than conventional ovens    
",https://www.amazon.com/Cuisinart-CSO-300N1-Steam-Convection-Stainless/dp/B01JRT2WOG/ref=sr_1_3?keywords=Steam+Oven&qid=1638518797&sr=8-3
Table blender,Table blender,black+decker,amazon,B07RQVL8D5,"BLACK+DECKER PowerCrush Multi-Function Blender with 6-Cup Glass Jar, 4 Speed Settings, Silver ","BLACK+DECKER PowerCrush Multi-Function Blender with 6-Cup Glass Jar, 4 Speed Settings, Silver ",https://m.media-amazon.com/images/I/711rlNbZmkL._AC_SL1500_.jpg, 34.99 , 34.99 ,USD,4.4,2054," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 4-Tip QuadPro Blade Technology - The 4-tip stainless steel blending blade works with the shape of the jar to create a constant flow and vortex that leads ingredients directly to the blades for fast blending performance.    4 Speeds - From smooth blending to powerful ice crushing, the four speed functions (low, hi, low pulse, hi pulse) can handle any job with ease from creamy smoothies to icy drinks and more    6-Cup PerfectPour Glass Jar - The thick, sturdy glass jar has a classic feel with advanced performance, and the spout is molded for easy pouring    Dishwasher-Safe Removable Parts - Cleanup is a breeze with the dishwasher-safe jar, blade, and lid.    700W Motor - The energetic motor delivers 700W at peak performance* to easily crush and blend an array of ingredients. For continuous use, the blender uses 350W of power.    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 4-Tip QuadPro Blade Technology - The 4-tip stainless steel blending blade works with the shape of the jar to create a constant flow and vortex that leads ingredients directly to the blades for fast blending performance.    4 Speeds - From smooth blending to powerful ice crushing, the four speed functions (low, hi, low pulse, hi pulse) can handle any job with ease from creamy smoothies to icy drinks and more    6-Cup PerfectPour Glass Jar - The thick, sturdy glass jar has a classic feel with advanced performance, and the spout is molded for easy pouring    Dishwasher-Safe Removable Parts - Cleanup is a breeze with the dishwasher-safe jar, blade, and lid.    700W Motor - The energetic motor delivers 700W at peak performance* to easily crush and blend an array of ingredients. For continuous use, the blender uses 350W of power.    
",https://www.amazon.com/BLACK-DECKER-BL1230SG-PowerCrush-Multi-Function/dp/B07RQVL8D5/ref=sr_1_20?keywords=Table+blender&qid=1638518777&sr=8-20
Table blender,Table blender,chefman,amazon,B09BZXY97X,"Chefman Cordless-Yet-Powerful Handheld Immersion Blender, Variable Speed, USB Rechargeable, Stainless-Steel Blade with Protective Pan Guard, BPA-Free Matte Black Plastic, RJ19-R1 ","Chefman Cordless-Yet-Powerful Handheld Immersion Blender, Variable Speed, USB Rechargeable, Stainless-Steel Blade with Protective Pan Guard, BPA-Free Matte Black Plastic, RJ19-R1 ",https://m.media-amazon.com/images/I/51dquGx0H1L._AC_SL1500_.jpg, 59.99 , 59.99 ,USD,,," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 BLEND WHERE YOU WANT, WHEN YOU WANT Puree soups right in the pot, blend smoothies on the breakfast table, or craft crushed-ice cocktails behind the bar. With no power cord to worry about, you don’t need to be near an outlet to blend beautifully. Long-lasting USB charge (up to a year) means the blender is ready to go when you are. A color-coded LED ring lets you know at a glance when it’s time to recharge.    ADJUST SPEED INTUITIVELY One-handed, variable speed pressure-control button instantly adjusts speed based on your touch, while a top speed of 15,000 RPMs ensures silky smooth results.    CLEAN AND STORE WITH EASE Dishwasher-safe blending shaft plus one-click assembly makes cleanup a breeze. Included pan guard protects bowls and pots from nicks and scratches. No tangly cord makes it easy to store in a drawer.    PURCHASE WORRY FREE Advanced safety technology and UL approval for long lasting durability, plus 1-year assurance provided by Chefman. For information on how to use the blender, scroll down for a PDF User Guide    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 BLEND WHERE YOU WANT, WHEN YOU WANT Puree soups right in the pot, blend smoothies on the breakfast table, or craft crushed-ice cocktails behind the bar. With no power cord to worry about, you don’t need to be near an outlet to blend beautifully. Long-lasting USB charge (up to a year) means the blender is ready to go when you are. A color-coded LED ring lets you know at a glance when it’s time to recharge.    ADJUST SPEED INTUITIVELY One-handed, variable speed pressure-control button instantly adjusts speed based on your touch, while a top speed of 15,000 RPMs ensures silky smooth results.    CLEAN AND STORE WITH EASE Dishwasher-safe blending shaft plus one-click assembly makes cleanup a breeze. Included pan guard protects bowls and pots from nicks and scratches. No tangly cord makes it easy to store in a drawer.    PURCHASE WORRY FREE Advanced safety technology and UL approval for long lasting durability, plus 1-year assurance provided by Chefman. For information on how to use the blender, scroll down for a PDF User Guide    
",https://www.amazon.com/Chefman-Cordless-Yet-Powerful-Handheld-Rechargeable-Stainless-Steel/dp/B09BZXY97X/ref=sr_1_16?keywords=Table+blender&qid=1638518777&sr=8-16
Table blender,Table blender,ninja,amazon,B098RCQVRB,"Ninja SS401 Foodi Power Blender Ultimate System with 72 oz Blending & Food Processing Pitcher, XL Smoothie Bowl Maker and Nutrient Extractor* & 7 Functions, Silver ","Ninja SS401 Foodi Power Blender Ultimate System with 72 oz Blending & Food Processing Pitcher, XL Smoothie Bowl Maker and Nutrient Extractor* & 7 Functions, Silver ",https://m.media-amazon.com/images/I/71Pl50HLXpL._AC_SL1500_.jpg, 179.99 ,229.99,USD,4.6,14," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 ENHANCED FOOD PROCESSING: The enhanced processing lid with feed chute and select-cut processing discs allow for precise shredding, slicing, and grating.    NEVER STALL AGAIN: Crushing blender with 1600-Peak-Watt Power Dense Motor and smartTORQUE to power through and never stall.    XL SMOOTHIE BOWL MAKER: With built-in tamper specially designed to power through frozen ingredients using less liquid for smoothie bowls or nuts and seeds for smooth nut butters.    NUTRIENT EXTRACTION* CUP: Designed to deliver better ingredient breakdown for perfectly smooth drinkables. *Extract a drink containing vitamins and nutrients from fruits and vegetables.    VARIABLE SPEED CONTROL: Speed and texture control of every blend.    7 PROGRAMS: Preset Auto-iQ programs for one-touch smoothies, extractions, bowls, spreads, chopping, food processing, and dough.    SMOOTHER BLENDING: Hybrid Edge Blade Assembly deliver better breakdown of frozen whole fruits and veggies, nuts, seeds, and ice for smoother blends.    
   DISHWASHER SAFE PARTS: Containers, lids, discs, and blade assemblies are all dishwasher safe. WHAT'S INCLUDED: 1600 Peak-Watt Motor Base, 72 oz. Power Blender & Processor Pitcher, Feed chute lid with 2-part pusher, 18 oz. XL Smoothie Bowl Maker with Built-in Tamper and Storage Lid, 24 oz. Nutrient Extraction* Cup, Total Crushing & Chopping Blade Assembly, Reversible Slicing/Shredding Disc, Grating Disc, Dough Blade, Hybrid Edge Blades Assembly & 20 Recipe Inspiration Guide   Show more  "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 ENHANCED FOOD PROCESSING: The enhanced processing lid with feed chute and select-cut processing discs allow for precise shredding, slicing, and grating.    NEVER STALL AGAIN: Crushing blender with 1600-Peak-Watt Power Dense Motor and smartTORQUE to power through and never stall.    XL SMOOTHIE BOWL MAKER: With built-in tamper specially designed to power through frozen ingredients using less liquid for smoothie bowls or nuts and seeds for smooth nut butters.    NUTRIENT EXTRACTION* CUP: Designed to deliver better ingredient breakdown for perfectly smooth drinkables. *Extract a drink containing vitamins and nutrients from fruits and vegetables.    VARIABLE SPEED CONTROL: Speed and texture control of every blend.    7 PROGRAMS: Preset Auto-iQ programs for one-touch smoothies, extractions, bowls, spreads, chopping, food processing, and dough.    SMOOTHER BLENDING: Hybrid Edge Blade Assembly deliver better breakdown of frozen whole fruits and veggies, nuts, seeds, and ice for smoother blends.    
   DISHWASHER SAFE PARTS: Containers, lids, discs, and blade assemblies are all dishwasher safe. WHAT'S INCLUDED: 1600 Peak-Watt Motor Base, 72 oz. Power Blender & Processor Pitcher, Feed chute lid with 2-part pusher, 18 oz. XL Smoothie Bowl Maker with Built-in Tamper and Storage Lid, 24 oz. Nutrient Extraction* Cup, Total Crushing & Chopping Blade Assembly, Reversible Slicing/Shredding Disc, Grating Disc, Dough Blade, Hybrid Edge Blades Assembly & 20 Recipe Inspiration Guide   Show more  ",https://www.amazon.com/Ninja-SS401-Processing-Extractor-Functions/dp/B098RCQVRB/ref=sr_1_14?keywords=Table+blender&qid=1638518777&sr=8-14
Talking Alarm clock,Talking Alarm clock,apple,amazon,B00SLNUCMY,Apple Shaped Talking Alarm Clock with Temperature and Calendar - Black ,Apple Shaped Talking Alarm Clock with Temperature and Calendar - Black ,, 14.95 ,16.95,USD,5.0,1 rating," 
 About this item    Digital Talking Apple-Shaped Alarm Clock    Clock announces the Time when the Apple Stem is pressed    Displays the Time (12 or 24-Hour), Date, Day, Temperature (C or F)    LED Backlight for easy viewing when stem or buttons are pressed    Uses 2 AAA Batteries (Included)    
"," 
 About this item    Digital Talking Apple-Shaped Alarm Clock    Clock announces the Time when the Apple Stem is pressed    Displays the Time (12 or 24-Hour), Date, Day, Temperature (C or F)    LED Backlight for easy viewing when stem or buttons are pressed    Uses 2 AAA Batteries (Included)    
",https://www.amazon.com/Apple-Shaped-Talking-Temperature-Calendar/dp/B00SLNUCMY/ref=sr_1_54?keywords=Talking+Alarm+clock&qid=1638518770&sr=8-54
Weather Master,Weather Master,instant pot,amazon,B01NBKTPTS,"Instant Pot Duo Plus 6 Quart 9-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Sauté, Yogurt Maker, Warmer & Sterilizer, 15 One-Touch Programs,Stainless Steel/Black ","Instant Pot Duo Plus 6 Quart 9-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Sauté, Yogurt Maker, Warmer & Sterilizer, 15 One-Touch Programs,Stainless Steel/Black ",https://m.media-amazon.com/images/I/71CzD+eRG3L._AC_SL1500_.jpg, 59.95 ,119.99,USD,4.7,41143," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 SIMPLE, STRESS-FREE VENTING with an intuitive steam release switch that automatically resets when lid is closed    9-IN-1 APPLIANCES pressure cooker, slow cooker, sauté pan, rice cooker, yogurt maker, seamer, food warmer, sous vide and sterilizer    QUICK ONE-TOUCH COOKING with 15 customizable Smart Programs: pressure cook, slow cook, sauté, soup, broth, cake, egg, rice, bean, grain, porridge, oatmeal, sterilize, yogurt and sous vide    EASY-TO-READ DISPLAY in contemporary design includes full cooking progress bar, dedicated Start button, separate pressure and temperature indicators, plus dual Fahrenheit and Celsius indicators    SMART-DESIGN INNER POT uses food-grade stainless-steel (18/8), a tri-ply bottom for more even cooking, and an anti-spin design that secures the pot for perfect sautéing    COOK FAST OR COOK SLOW with pressure cooking up to 70% faster than traditional cooking methods or slow cooking for traditional grandma-approved recipes    EASY SEAL LID automatically seals when the lid is closed. Handle Material-Plastic    
   QUICK AND EASY CLEAN-UP with a finger-print resistant stainless-steel sides and dishwasher-safe lid and inner pot HUNDREDS OF RECIPES in the free Instant Pot app (iOS and Android) so you can discover new favorites and prepare delicious meals right from the start 10 plus PROVEN SAFETY FEATURES including overheat protection and safe-locking lid   Show more  "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 SIMPLE, STRESS-FREE VENTING with an intuitive steam release switch that automatically resets when lid is closed    9-IN-1 APPLIANCES pressure cooker, slow cooker, sauté pan, rice cooker, yogurt maker, seamer, food warmer, sous vide and sterilizer    QUICK ONE-TOUCH COOKING with 15 customizable Smart Programs: pressure cook, slow cook, sauté, soup, broth, cake, egg, rice, bean, grain, porridge, oatmeal, sterilize, yogurt and sous vide    EASY-TO-READ DISPLAY in contemporary design includes full cooking progress bar, dedicated Start button, separate pressure and temperature indicators, plus dual Fahrenheit and Celsius indicators    SMART-DESIGN INNER POT uses food-grade stainless-steel (18/8), a tri-ply bottom for more even cooking, and an anti-spin design that secures the pot for perfect sautéing    COOK FAST OR COOK SLOW with pressure cooking up to 70% faster than traditional cooking methods or slow cooking for traditional grandma-approved recipes    EASY SEAL LID automatically seals when the lid is closed. Handle Material-Plastic    
   QUICK AND EASY CLEAN-UP with a finger-print resistant stainless-steel sides and dishwasher-safe lid and inner pot HUNDREDS OF RECIPES in the free Instant Pot app (iOS and Android) so you can discover new favorites and prepare delicious meals right from the start 10 plus PROVEN SAFETY FEATURES including overheat protection and safe-locking lid   Show more  ",https://www.amazon.com/Instant-Pot-Plus-60-Programmable/dp/B01NBKTPTS/ref=sr_1_33?keywords=Weather+Master&qid=1638518749&sr=8-33
Webcam,Webcam,anker,amazon,B08RNHCZ3K,"Anker PowerConf C300 Smart Full HD Webcam, AI-Powered Framing & Autofocus, 1080p Webcam with Noise-Cancelling Microphones, Adjustable FoV, HDR, 60 FPS, Low-Light Correction, Zoom Certified ","Anker PowerConf C300 Smart Full HD Webcam, AI-Powered Framing & Autofocus, 1080p Webcam with Noise-Cancelling Microphones, Adjustable FoV, HDR, 60 FPS, Low-Light Correction, Zoom Certified ",https://m.media-amazon.com/images/I/61EfJuWKycL._AC_SL1500_.jpg, 99.99 ,119.87,USD,4.5,816," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Look Like a Pro: Make a great first impression with clients and impress your boss with PowerConf C300’s crisp HD webcam 1080p/60FPS camera with true-to-life colors.    Clear Voice Pickup: Be heard loud and clear via HD webcam while working from home thanks to the ultra-sensitive dual microphones.    Shine Bright in Low Light: When working late or calling clients in different time zones, the HD webcam’s AI-powered auto low-light correction kicks in to ensure you stand out, even in poor lighting conditions.    Fit Everyone In Frame: Whether you’re calling solo from home or huddled with colleagues in the office, our revolutionary AI technology automatically adjusts the field of view depending on the number of people in your meeting.    No Time Wasted: Automatically focuses on people or objects within just 0.35 seconds. Use auto-focus AI to show off every detail of your latest samples and prototypes without waiting for the focus to catch up.    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Look Like a Pro: Make a great first impression with clients and impress your boss with PowerConf C300’s crisp HD webcam 1080p/60FPS camera with true-to-life colors.    Clear Voice Pickup: Be heard loud and clear via HD webcam while working from home thanks to the ultra-sensitive dual microphones.    Shine Bright in Low Light: When working late or calling clients in different time zones, the HD webcam’s AI-powered auto low-light correction kicks in to ensure you stand out, even in poor lighting conditions.    Fit Everyone In Frame: Whether you’re calling solo from home or huddled with colleagues in the office, our revolutionary AI technology automatically adjusts the field of view depending on the number of people in your meeting.    No Time Wasted: Automatically focuses on people or objects within just 0.35 seconds. Use auto-focus AI to show off every detail of your latest samples and prototypes without waiting for the focus to catch up.    
",https://www.amazon.com/Anker-AI-Powered-Noise-Cancelling-Microphones-Adjustable/dp/B08RNHCZ3K/ref=sr_1_19?keywords=Webcam&qid=1638518743&sr=8-19
Wireless charger,Wireless charger,samsung,amazon,B08NR452VJ,"SAMSUNG Wireless Charger Fast Charge Pad (2021), Universally Compatible with Qi Enabled Phones (US Version), Black ","SAMSUNG Wireless Charger Fast Charge Pad (2021), Universally Compatible with Qi Enabled Phones (US Version), Black ",https://m.media-amazon.com/images/I/61IADairDNL._AC_SL1500_.jpg, 39.99 , 39.99 ,USD,4.4,1158," 
 About this item    Powers your favorite devices. The Wireless Charger is compatible with both Android and Apple devices, so you can simply place and charge your phone or favorite earbuds.    Designed to fit your space. Simply place the Wireless Charger where you want it. With a slim, smooth and compact design, it fits even in your smaller spaces, so it's easy to access when your phone or earbuds need a little extra juice.    Charge fast with Fast Charging. Your device gets back to 100% quickly by harnessing up to 9W of Fast Charging support. The pad is also compatible with PD and Adaptive Fast Charging travel adapters so you don't need to wait long to get back to filming.    LED color during the day, dimmed at night. This Friendly LED uses color to let you know the device's charging status, while dimming at night so the light doesn't disturb your sleep.    
"," 
 About this item    Powers your favorite devices. The Wireless Charger is compatible with both Android and Apple devices, so you can simply place and charge your phone or favorite earbuds.    Designed to fit your space. Simply place the Wireless Charger where you want it. With a slim, smooth and compact design, it fits even in your smaller spaces, so it's easy to access when your phone or earbuds need a little extra juice.    Charge fast with Fast Charging. Your device gets back to 100% quickly by harnessing up to 9W of Fast Charging support. The pad is also compatible with PD and Adaptive Fast Charging travel adapters so you don't need to wait long to get back to filming.    LED color during the day, dimmed at night. This Friendly LED uses color to let you know the device's charging status, while dimming at night so the light doesn't disturb your sleep.    
",https://www.amazon.com/SAMSUNG-Wireless-Charger-Universally-Compatible/dp/B08NR452VJ/ref=sxbs_aspa_sqa?cv_ct_cx=Wireless+charger&keywords=Wireless+charger&pd_rd_i=B08NR452VJ&pd_rd_r=6f4599fc-5137-49bf-a1ac-c3771ce28453&pd_rd_w=isxQB&pd_rd_wg=CTNOW&pf_rd_p=2d8889f6-827c-4aa3-ba78-25853f8933ed&pf_rd_r=NF7QD42VM7385T8W9A19&qid=1638518737&sr=1-5-e2a25af9-85f9-4cd2-bc34-0ef16cb90c3e
Wireless charger,Wireless charger,samsung,amazon,B08NRX4X1B,"SAMSUNG Wireless Charger Fast Charge Pad DUO (2021), Universally Compatible with Qi Enabled Phones, and Select Samsung Watches (US Version), Black ","SAMSUNG Wireless Charger Fast Charge Pad DUO (2021), Universally Compatible with Qi Enabled Phones, and Select Samsung Watches (US Version), Black ",https://m.media-amazon.com/images/I/61azS0rwxRL._AC_SL1500_.jpg, 41.99 , 41.99 ,USD,4.3,1178," 
 About this item    One charger, two devices. Simultaneously power up your favorite pair of devices to enjoy together — whether that's your phone and Galaxy Watch or your Galaxy Watch and earbuds. At night, simply place to charge and you'll be set for the next day.    Works well with others. The Wireless Charger Duo is compatible with a wide range of devices. Easily charge a variety of your favorites from your phone to your watch.    Galaxy Watches are right at home. Charge your Galaxy Watch in a snap with its dedicated placement. This spot features an interior magnet on the right side, ensuring the watch fits snugly into place as you set it down.    Leave your phone in the case. Your phone charges even while protected. The charge can reach through lightweight cases, so there's no need to fumble with taking off the case — simply place and charge.    
"," 
 About this item    One charger, two devices. Simultaneously power up your favorite pair of devices to enjoy together — whether that's your phone and Galaxy Watch or your Galaxy Watch and earbuds. At night, simply place to charge and you'll be set for the next day.    Works well with others. The Wireless Charger Duo is compatible with a wide range of devices. Easily charge a variety of your favorites from your phone to your watch.    Galaxy Watches are right at home. Charge your Galaxy Watch in a snap with its dedicated placement. This spot features an interior magnet on the right side, ensuring the watch fits snugly into place as you set it down.    Leave your phone in the case. Your phone charges even while protected. The charge can reach through lightweight cases, so there's no need to fumble with taking off the case — simply place and charge.    
",https://www.amazon.com/SAMSUNG-Wireless-Universally-Compatible-Samsung/dp/B08NRX4X1B/ref=sr_1_16?keywords=Wireless+charger&qid=1638518737&sr=8-16
Wireless charger,Wireless charger,anker,amazon,B08J48CPMJ,"Anker 10W Max Wireless Charger, 313 Wireless Charger (Pad), Qi-Certified Wireless Charging 7.5W for iPhone 12/12 Pro/12 mini/12 Pro Max, 10W for Galaxy S10 S9 S8, S9 Plus, Note 9 (No AC Adapter) ","Anker 10W Max Wireless Charger, 313 Wireless Charger (Pad), Qi-Certified Wireless Charging 7.5W for iPhone 12/12 Pro/12 mini/12 Pro Max, 10W for Galaxy S10 S9 S8, S9 Plus, Note 9 (No AC Adapter) ",https://m.media-amazon.com/images/I/61nmBf4sJgL._AC_SL1500_.jpg, 15.99 , 15.99 ,USD,4.5,721," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 The Anker Advantage: Enjoyed by over 50 million users worldwide, our leading technology will change the way you charge.    The Need for Speed: With a high-efficiency chipset providing 10W high-speed charging for Samsung Galaxy, and a 7.5W charging mode to charge iPhones 10% faster than other brands, PowerWave is bridging the gap between wireless and wired charging speeds.    Sleep-Friendly LED Indicator: The LED indicator allows you to easily check the charging status of your device and is designed to be gentle enough that it won’t disturb your sleep.    Through-Case Charging: Don't fumble with your phone case. PowerWave charges directly through protective cases up to 5 mm thick (not including cases with magnetic or metal attachments).    What You Get: Anker 313 Wireless Charger (Pad) / PowerWave Pad, 4 ft Micro USB Cable, welcome guide, worry-free 18-month warranty, and friendly customer service.    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 The Anker Advantage: Enjoyed by over 50 million users worldwide, our leading technology will change the way you charge.    The Need for Speed: With a high-efficiency chipset providing 10W high-speed charging for Samsung Galaxy, and a 7.5W charging mode to charge iPhones 10% faster than other brands, PowerWave is bridging the gap between wireless and wired charging speeds.    Sleep-Friendly LED Indicator: The LED indicator allows you to easily check the charging status of your device and is designed to be gentle enough that it won’t disturb your sleep.    Through-Case Charging: Don't fumble with your phone case. PowerWave charges directly through protective cases up to 5 mm thick (not including cases with magnetic or metal attachments).    What You Get: Anker 313 Wireless Charger (Pad) / PowerWave Pad, 4 ft Micro USB Cable, welcome guide, worry-free 18-month warranty, and friendly customer service.    
",https://www.amazon.com/Anker-Wireless-PowerWave-Upgraded-Qi-Certified/dp/B08J48CPMJ/ref=sr_1_11?keywords=Wireless+charger&qid=1638518737&sr=8-11
Wireless charger,Wireless charger,samsung,amazon,B08DQ6C5J3,"SAMSUNG Electronics Wireless Charger Convertible Qi Certified (Pad/Stand), for Galaxy Buds, Galaxy Phones, and Apple iPhone Devices - US Version - Black (US Version) ","SAMSUNG Electronics Wireless Charger Convertible Qi Certified (Pad/Stand), for Galaxy Buds, Galaxy Phones, and Apple iPhone Devices - US Version - Black (US Version) ",https://m.media-amazon.com/images/I/71M+0Umz8+L._AC_SL1500_.jpg, 49.99 , 49.99 ,USD,4.4,1528," 
 About this item    KEEP WATCHING WHILE YOU CHARGE: Two charging coils inside allow you to comfortably keep your eyes on the screen without changing the orientation. Place it in landscape to finish your TV show or, if you're in the middle of a video call, you can keep your phone upright.    PLACE IT DOWN, CHARGE UP FAST: Get back to your work or playtime quickly with the Fast Wireless Charging capability. Harnessing a maximum of 9W of power, it helps ensure you don't have to wait too long to get back to 100% battery.    DIM THE LIGHTS AT NIGHT: The Wireless Charger Convertible features an LED light to indicate whether your Samsung smartphone is using Fast Wireless Charging. When it's bedtime, you can turn off Fast Wireless Charging which dims the LED light.    COLORS KEEP YOU IN THE KNOW: The LED light on the front intuitively tells you the charging status of your device with different colors: red for charging, flashing red for charging error, and green for fully charged.    QI-CERTIFIED FOR SAFE CHARGING AND SHARING: Engineered with Qi technology, you can charge up your phone with a safe and reliable experience. Plus, you can share a powerup with your friends and family, or even other Qi-certified devices.    
"," 
 About this item    KEEP WATCHING WHILE YOU CHARGE: Two charging coils inside allow you to comfortably keep your eyes on the screen without changing the orientation. Place it in landscape to finish your TV show or, if you're in the middle of a video call, you can keep your phone upright.    PLACE IT DOWN, CHARGE UP FAST: Get back to your work or playtime quickly with the Fast Wireless Charging capability. Harnessing a maximum of 9W of power, it helps ensure you don't have to wait too long to get back to 100% battery.    DIM THE LIGHTS AT NIGHT: The Wireless Charger Convertible features an LED light to indicate whether your Samsung smartphone is using Fast Wireless Charging. When it's bedtime, you can turn off Fast Wireless Charging which dims the LED light.    COLORS KEEP YOU IN THE KNOW: The LED light on the front intuitively tells you the charging status of your device with different colors: red for charging, flashing red for charging error, and green for fully charged.    QI-CERTIFIED FOR SAFE CHARGING AND SHARING: Engineered with Qi technology, you can charge up your phone with a safe and reliable experience. Plus, you can share a powerup with your friends and family, or even other Qi-certified devices.    
",https://www.amazon.com/Samsung-Electronics-Wireless-Convertible-Certified/dp/B08DQ6C5J3/ref=sxin_13_ac_d_mf_br?ac_md=5-4-U2Ftc3VuZyBFbGVjdHJvbmljcw%3D%3D-ac_d_mf_br_br&cv_ct_cx=Wireless+charger&keywords=Wireless+charger&pd_rd_i=B08DQ6C5J3&pd_rd_r=7558458f-945f-474f-b790-c7e3282ac314&pd_rd_w=nGxsp&pd_rd_wg=ucs1c&pf_rd_p=17756b3a-4504-468b-830d-8b5875afd168&pf_rd_r=NF7QD42VM7385T8W9A19&psc=1&qid=1638518737&sr=1-4-ed8a42d3-65f1-4884-a3a2-0dd6e83b6876
