Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link
Kettensäge,Electric saw,BOSCH,otto,3165140830812,"BOSCH Akku-Kettensäge »Akku Mikro-Kettensäge EasyCut 12, ohne Akku ohne«","BOSCH cordless chainsaw »Cordless micro chainsaw EasyCut 12, without battery without«",https://i.otto.de/i/otto/baae4c12-c20d-5d9f-aa32-5eaf552295d5?w=1790&h=2500,90.99,104.99,EUR,,,,,https://www.otto.de/p/bosch-akku-kettensaege-akku-mikro-kettensaege-easycut-12-ohne-akku-ohne-S0L1Q0BU/
Staubsaugerzubehör,Vacuum Cleaner Accessories,BOSCH,otto,4242005076581,"BOSCH Staubsaugerbeutel Typ G ALL, passend für Bosch, 16 Stück, XXL Pack","BOSCH vacuum cleaner bags type G ALL, suitable for Bosch, 16 pieces, XXL pack",https://i.otto.de/i/otto/23585830?w=1790&h=2500,29.90,42.99,EUR,5.0,14,"
Bis zu 60% höhere Saugleistung, wenn der Staubbeutel sich füllt
Bis zu 50% längere Nutzungsdauer
Überzeugende Hygiene: Filterung von 99,9% des Feinstaubs
Längeres Geräteleben durch hohes Staubrückhaltevermögen
Passend für alle Baureihen* bis zu EEK A, *außer BSG8, BSN1
","Up to 60% higher suction power when the dust bag is filling
Up to 50% longer service life
Convincing hygiene: 99.9% of the fine dust is filtered
Longer device life thanks to high dust retention capacity
Suitable for all series * up to EEK A, * except BSG8, BSN1",https://www.otto.de/p/bosch-staubsaugerbeutel-typ-g-all-passend-fuer-bosch-16-stueck-xxl-pack-C661581928/
Kettensäge,Electric saw,BOSCH,otto,3165140883184,BOSCH Führungsschiene »Sägekette. 20 cm. 1.1 mm für Kettensäge mit 20cm S«,BOSCH guide bar »saw chain. 20 cm. 1.1 mm for chainsaw with 20cm S «,https://i.otto.de/i/otto/d7d685f4-cc85-51a4-91b7-3fd06e4adb6e?w=1790&h=2500,13.99,19.99,EUR,,,,,https://www.otto.de/p/bosch-fuehrungsschiene-saegekette-20-cm-1-1-mm-fuer-kettensaege-mit-20cm-s-S0B1X0GG/
Kettensäge,Electric saw,BOSCH,otto,3165140925648,"BOSCH Akku-Kettensäge »18V Akku Kettensäge UniversalChain18, ohne Akku o«","BOSCH cordless chainsaw »18V cordless chainsaw UniversalChain18, without battery o«",https://i.otto.de/i/otto/317a004a-aaec-5b86-8171-06bf0b66551a?w=1790&h=2500,111.99,129.99,EUR,,,,,https://www.otto.de/p/bosch-akku-kettensaege-18v-akku-kettensaege-universalchain18-ohne-akku-o-S0L1Q0BS/
Kettensäge,Electric saw,BOSCH,otto,3165140396455,BOSCH Führungsschiene »Sägekette 30 cm. 1.1 mm«,BOSCH guide bar »saw chain 30 cm. 1.1 mm «,https://i.otto.de/i/otto/77d78b83-9e74-551b-beb1-1834ed48bb43?w=1790&h=2500,13.99,19.99,EUR,,,,,https://www.otto.de/p/bosch-fuehrungsschiene-saegekette-30-cm-1-1-mm-S0B1X0FV/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140935630,"BOSCH Niederdruckreiniger »Hochdruckreiniger EasyAquatak 120, 1.500 Watt«","BOSCH low pressure cleaner »EasyAquatak 120 high pressure cleaner, 1,500 watt«",https://i.otto.de/i/otto/5faee675-33cd-5876-8a6d-b81dc3493ccf?w=1790&h=2500,101.99,119.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-easyaquatak-120-1-500-watt-S0S1Q0IB/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Miele,otto,4002514358772,Miele Parkettdüse Parquet Twister XL SBB400-3,Miele Parkettdüse Parquet Twister XL SBB400-3,https://i.otto.de/i/otto/6230175?w=1790&h=2500,54.95,,EUR,5.0,141,"
Einzigartiges Dreh-/Kippgelenk
Besonders wendig
Borstenmischung aus Naturhaaren und hochwertigen Kunstfasern
","Unique swivel / tilt joint
Particularly agile
Bristle mixture of natural hair and high quality synthetic fibers",https://www.otto.de/p/miele-parkettduese-parquet-twister-xl-sbb400-3-285687059/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599019526,"AEG Turbodüse Advanced Precision POWER AZE119, Zubehör für AEG Bodenstaubsauger der Ultra-Serie mit 36mm Ovalrohr, VX8, VX9, LX8","AEG Turbo nozzle Advanced Precision POWER AZE119, accessory for AEG cylinder vacuum cleaner of the Ultra series with 36mm oval tube, VX8, VX9, LX8",https://i.otto.de/i/otto/16263829?w=1790&h=2500,39.99,,EUR,4.5,49,"
AEG AZE119 Advanced Precision POWER Turbodüse
Für die optimale Reinigung von Teppichen
Leistungsstarke Tiefenreinigung
Einfach, sauber zu halten
","AEG AZE119 Advanced Precision POWER turbo nozzle
For optimal cleaning of carpets
Powerful deep cleansing
Easy to keep clean",https://www.otto.de/p/aeg-turboduese-advanced-precision-power-aze119-zubehoer-fuer-aeg-bodenstaubsauger-der-ultra-serie-mit-36mm-ovalrohr-vx8-vx9-lx8-526762314/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Severin,otto,4008146017223,"Severin Parkettdüse PB 7217, Zubehör für alle handelsüblichen Staubsauger mit Ø 32 mm und 35 mm, extra breit","Severin parquet nozzle PB 7217, accessory for all standard vacuum cleaners with Ø 32 mm and 35 mm, extra wide",https://i.otto.de/i/otto/14528575?w=1790&h=2500,21.99,24.99,EUR,3.0,6,"
zur schonenden Reinigung von Hartböden aller Art
Optimale Staubaufnahme entlang von Kanten und aus Fugen
Doppelkammersystem für maximale Saugkraft
Bürstenkranz mit Grobschmutzkanälen
","for gentle cleaning of all types of hard floors
Optimal dust absorption along edges and out of joints
Double chamber system for maximum suction power
Brush ring with coarse dirt channels",https://www.otto.de/p/severin-parkettduese-pb-7217-zubehoer-fuer-alle-handelsueblichen-staubsauger-mit-o-32-mm-und-35-mm-extra-breit-497050481/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599036943,"AEG Staubfilter AFS1WCC, Zubehör für VX8-4-CR-A, VX8-1-ÖKO, VX9-2-ÖKO, LX7-2-ÖKO, LX7-2-CR-A, VX6-2-CR-A","AEG dust filter AFS1WCC, accessories for VX8-4-CR-A, VX8-1-ÖKO, VX9-2-ÖKO, LX7-2-ÖKO, LX7-2-CR-A, VX6-2-CR-A",https://i.otto.de/i/otto/6304e365-5f76-5bf0-a793-93b8c6f8a8a1?w=1790&h=2500,22.99,,EUR,5.0,4,"
Der Allergy Plus Filter nimmt selbst kleinste Partikel auf und ist somit Allergiker-freundlich. Er sorgt für spürbar bessere Luft in Ihrem Zuhause.
Regelmäßgier Filtertausch: Für eine optimale Leistung Ihres Staubsaugers und beste Filtrationsergebnisse empfehlen wir regelmäßigen Filtertausch.
Der Allergy Filter ist waschbar und nach dem Trocknen sofort wieder einsatzbereit.
Die Gratiszugabe s-fresh Cotton Fresh sorgt bei jedem Saugvorgang für frische Luft. Einfach die Duftperlen auf den Boden streuen und aufsaugen.
","The Allergy Plus filter absorbs even the smallest particles and is therefore allergy-friendly. It ensures noticeably better air in your home.
Regular filter replacement: For optimal performance of your vacuum cleaner and the best filtration results, we recommend regular filter replacement.
The allergy filter is washable and ready for use again immediately after drying.
The free addition of s-fresh Cotton Fresh ensures fresh air with every suction process. Simply sprinkle the scented pearls on the floor and soak them up.",https://www.otto.de/p/aeg-staubfilter-afs1wcc-zubehoer-fuer-vx8-4-cr-a-vx8-1-oeko-vx9-2-oeko-lx7-2-oeko-lx7-2-cr-a-vx6-2-cr-a-1062792043/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599025251,"AEG Staubsaugerdüsen-Set AKIT360+, Zubehör für AEG Rapido und Ergorapido","AEG vacuum cleaner nozzle set AKIT360 +, accessory for AEG Rapido and Ergorapido",https://i.otto.de/i/otto/20107679?w=1790&h=2500,29.99,,EUR,5.0,103,"
Rapido & Ergorapido Erweiterungsset
Ideal zur Auto- und Wohnungsreinigung
Die perfekte Ergänzung für hohe Räume und schwierige Stellen
Vereinfacht die Detail-, Auto- und Über-Kopf-Reinigung
Inklusive praktischer Aufbewahrungsbox
","Rapido & Ergorapido extension set
Ideal for cleaning cars and apartments
The perfect addition for high rooms and difficult places
Simplifies detailed, auto and overhead cleaning
Including practical storage box",https://www.otto.de/p/aeg-staubsaugerduesen-set-akit360plus-zubehoer-fuer-aeg-rapido-und-ergorapido-C615322152/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Miele,otto,4002515488485,"Miele Staubsaugerbeutel HyClean 3D Efficiency FJM, passend für MIELE","Miele vacuum cleaner bag HyClean 3D Efficiency FJM, suitable for MIELE",https://i.otto.de/i/otto/12422709?w=1790&h=2500,12.95,14.95,EUR,5.0,95,"
1 Schachtel = 4 Staubbeutel
Mehr als 99,9% Staubrückhaltevermögen
Praktischer Inhalt
Reißfestigkeit
Sauberes Wechseln des Beutels
","1 box = 4 dust bags
More than 99.9% dust retention capacity
Practical content
Tear resistance
Clean changing of the bag",https://www.otto.de/p/miele-staubsaugerbeutel-hyclean-3d-efficiency-fjm-passend-fuer-miele-449332027/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Philips,otto,8710103896975,"Philips Mini-Turbobürste FC8078#ft5_slash#01 für SpeedPro Max Akkusauger, Zubehör für Philips SpeedPro Max","Philips mini turbo brush FC8078 # ft5_slash # 01 for SpeedPro Max cordless vacuum cleaner, accessory for Philips SpeedPro Max",https://i.otto.de/i/otto/33916859?w=1790&h=2500,49.99,,EUR,5.0,9,"
Motorisierte Rundbürste zur Polsterreinigung in Wohnung und Auto
Ideal geeignet für die Entfernung von Tierhaaren
Schnelles Reinigen weicher Oberflächen
Kompakt, leistungsstark und effektiv dank der rotierenden Rundbürste
Geeignet für Philips SpeedPro Max FC681X, FC682X, FC690X
","Motorized round brush for cleaning upholstery in homes and cars
Ideal for removing animal hair
Fast cleaning of soft surfaces
Compact, powerful and effective thanks to the rotating round brush
Suitable for Philips SpeedPro Max FC681X, FC682X, FC690X",https://www.otto.de/p/philips-mini-turbobuerste-fc8078-01-fuer-speedpro-max-akkusauger-zubehoer-fuer-philips-speedpro-max-898827354/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599030910,"AEG Hartbodendüse AP350, Zubehör für AEG VX4, VX6, LX4, LX5 und Sauger mit 32mm Rohr","AEG hard floor nozzle AP350, accessories for AEG VX4, VX6, LX4, LX5 and vacuum cleaner with 32mm tube",https://i.otto.de/i/otto/24141678?w=1790&h=2500,24.99,29.99,EUR,4.0,6,"
LED Hartbodendüse für Sauger mit 32mm Rohr
Mit automatischer An- & Abschaltung
Mit Adapter für 35mm Sauger
","LED hard floor nozzle for vacuum cleaners with 32mm tube
With automatic switch-on and switch-off
With adapter for 35mm suction cups",https://www.otto.de/p/aeg-hartbodenduese-ap350-zubehoer-fuer-aeg-vx4-vx6-lx4-lx5-und-sauger-mit-32mm-rohr-663144745/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Severin,otto,4008146017735,"Severin Turbobürste Jet Drive TB7216, Zubehör für alle SEVERIN Bodenstaubsauger","Severin Turbo Brush Jet Drive TB7216, accessory for all SEVERIN cylinder vacuum cleaners",https://i.otto.de/i/otto/14528574?w=1790&h=2500,29.99,34.99,EUR,4.0,66,"
zur intensiven Tiefenreinigung von Teppichen und Matratzen
ideal gegen Tierhaare und tiefsitzenden Schmutz
leicht zu reinigen
Hochgeschindigkeitsbürste stufenlos einstellbar
passend für alle handelsüblichen Staubsauger
","for intensive deep cleaning of carpets and mattresses
ideal against animal hair and deep-seated dirt
easy to clean
Infinitely adjustable high-speed brush
suitable for all commercially available vacuum cleaners",https://www.otto.de/p/severin-turbobuerste-jet-drive-tb7216-zubehoer-fuer-alle-severin-bodenstaubsauger-497055243/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599018949,"AEG Abluftfilter Vorteil-Set AUSK11, Zubehör für AEG UltraFlex","AEG exhaust air filter benefit set AUSK11, accessory for AEG UltraFlex",https://i.otto.de/i/otto/15785050?w=1790&h=2500,19.99,,EUR,5.0,30,"
AEG AUSK11 Filter-Set
Filter-Set für Beutellos-Sauger
Preisvorteil gegenüber Einzelkauf: 39%
1 x Feinstaubfilter
1 x Hygienefilter waschbar
","AEG AUSK11 filter set
Filter set for bagless vacuum cleaners
Price advantage compared to individual purchase: 39%
1 x fine dust filter
1 x washable hygiene filter",https://www.otto.de/p/aeg-abluftfilter-vorteil-set-ausk11-zubehoer-fuer-aeg-ultraflex-526290823/
Staubsaugerzubehör,Vacuum Cleaner Accessories,BOSCH,otto,4242005239191,"BOSCH Staubsaugerdüsen-Set BHZUKIT, Zubehör für Staubsauger Unlimited","BOSCH vacuum cleaner nozzle set BHZUKIT, accessories for vacuum cleaner Unlimited",https://i.otto.de/i/otto/15286b15-afc7-509e-846e-6caae5728010?w=1790&h=2500,89.99,119.99,EUR,,,"
Elektrische Mini-Düse: optimiert für Polstermöbel
Matratzendüse
Extra lange nicht-flexible Fugendüse
Praktische Staubox
Das Originalzubehör ist optimal auf ihr Gerät abgestimmt
","Electric mini nozzle: optimized for upholstered furniture
Mattress nozzle
Extra long non-flexible crevice nozzle
Practical storage box
The original accessories are optimally matched to your device",https://www.otto.de/p/bosch-staubsaugerduesen-set-bhzukit-zubehoer-fuer-staubsauger-unlimited-1218081541/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599035762,"AEG Matratzendüse AZE125 BedPro, Zubehör für AEG Rapdio AG51, AG61, HX6 und Ergorapido AG18, AG30-32, AG35, CX7","AEG mattress nozzle AZE125 BedPro, accessories for AEG Rapdio AG51, AG61, HX6 and Ergorapido AG18, AG30-32, AG35, CX7",https://i.otto.de/i/otto/20107714?w=1790&h=2500,17.99,19.99,EUR,4.5,66,"
Leistungsstarke Reinigung von Betten & Sofas
Effizient mit luftangetriebener Bürstenrolle
Hervorragende Staub-und Fusselaufnahme
Unerbittlich gegen den Hausstaub, Milbenkot oder Hautschuppen
Sanft zu Bettwäsche, Kissen & Decken
","Powerful cleaning of beds & sofas
Efficient with an air-powered roller brush
Excellent dust and lint absorption
Relentless against house dust, mite excrement or flakes of skin
Gentle on bed linen, pillows and blankets",https://www.otto.de/p/aeg-matratzenduese-aze125-bedpro-zubehoer-fuer-aeg-rapdio-ag51-ag61-hx6-und-ergorapido-ag18-ag30-32-ag35-cx7-615334457/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599036318,"AEG Filter-Set ASKQX9, Zubehör für AEG QX9","AEG filter set ASKQX9, accessory for AEG QX9",https://i.otto.de/i/otto/004b4ed2-db37-53bf-85f7-cfacfd89d57a?w=1790&h=2500,19.99,,EUR,5.0,1,"
Der E10 Hygienefilter ist waschbar und sorgt für spürbar bessere Luft
Der waschbare Vormotorfilter gewährleistet eine dauerhaft anhaltende Saugleistung und eine lange Lebensdauer Ihres Staubsaugers.
Für eine optimale Saugleistung empfehlen wir regelmäßigen Filtertausch.
","The E10 hygiene filter is washable and ensures noticeably better air
The washable pre-motor filter ensures long-lasting suction power and a long service life for your vacuum cleaner.
We recommend regular filter changes for optimum suction performance.",https://www.otto.de/p/aeg-filter-set-askqx9-zubehoer-fuer-aeg-qx9-1339575039/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599019441,"AEG Hartbodendüse PARKETTO AZE115, Zubehör für VX8, VX9, LX8","AEG hard floor nozzle PARKETTO AZE115, accessories for VX8, VX9, LX8",https://i.otto.de/i/otto/15785502?w=1790&h=2500,20.99,,EUR,4.5,20,"
AEG AZE115 Advanced Precision PARKETTO Hartbodendüse
Sanft auf Hartböden
Extra breit
Leise & geräuscharm
","AEG AZE115 Advanced Precision PARKETTO hard floor nozzle
Gentle on hard floors
Extra wide
Quiet & low-noise",https://www.otto.de/p/aeg-hartbodenduese-parketto-aze115-zubehoer-fuer-vx8-vx9-lx8-526762306/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Samsung,otto,8806090099823,"Samsung Wischdüse VCA-WB650#ft5_slash#GL, Zubehör für Jet 70","Samsung wiper nozzle VCA-WB650 # ft5_slash # GL, accessory for Jet 70",https://i.otto.de/i/otto/7190eaf8-7e90-5c3c-8356-9e4cd5351647?w=1790&h=2500,129.99,145.24,EUR,3.0,3,"
Feuchte Reinigung von Hartböden
Zwei rotierende Spinning Pads: Die Nutzung von wiederverwendbaren
10 Einweg-Wischtücher enthalten
","Damp cleaning of hard floors
Two rotating spinning pads: the use of reusable ones
10 disposable wipes included",https://www.otto.de/p/samsung-wischduese-vca-wb650-gl-zubehoer-fuer-jet-70-1197891470/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599011070,"AEG HEPA-Filter AEF 136, Zubehör für AEG Aptica und Vampyr T10E","AEG HEPA filter AEF 136, accessory for AEG Aptica and Vampyr T10E",https://i.otto.de/i/otto/14394681?w=1790&h=2500,14.99,17.99,EUR,5.0,23,"
Hepa-Filter-Set für AEG Aptica (ATT 79-Serie)
1 waschbarer Hepafilter inkl. Aktivkohleschicht
1 gerahmter waschbarer Motorfilter
Zusätzliche Aktivkohle-Schicht saugt Gerüche auf
","Hepa filter set for AEG Aptica (ATT 79 series)
1 washable HEPA filter incl. Activated carbon layer
1 framed washable motor filter
An additional layer of activated carbon absorbs odors",https://www.otto.de/p/aeg-hepa-filter-aef-136-zubehoer-fuer-aeg-aptica-und-vampyr-t10e-376403908/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599024599,"AEG Staubwedel-Aufsatz AAD 15 Magic Duster, Zubehör für Passend für Staubsauger mit 32#ft5_slash#35mm Rundrohr","AEG duster attachment AAD 15 Magic Duster, accessory for Suitable for vacuum cleaners with 32 # ft5_slash # 35mm round tube",https://i.otto.de/i/otto/20107754?w=1790&h=2500,19.99,,EUR,3.0,6,"
Zum Abstauben empfindlicher und zerbrechlicher Gegenständen
Jederzeit einsatzbereit durch die Auto-Reinigungsfunktion
Optimal für die Staubentfernung an schwer zugänglichen Stellen
Inhalt: 1 Staubwedel + 1 Halterung + 2 Adapter 32/35 mm
Passend für Staubsauger mit 32/35mm Rundrohr
","For dusting sensitive and fragile objects
Always ready for use thanks to the auto-cleaning function
Ideal for removing dust in hard-to-reach places
Contents: 1 feather duster + 1 holder + 2 adapters 32/35 mm
Suitable for vacuum cleaners with 32 / 35mm round tube",https://www.otto.de/p/aeg-staubwedel-aufsatz-aad-15-magic-duster-zubehoer-fuer-passend-fuer-staubsauger-mit-32-35mm-rundrohr-615293050/
Hochdruckreiniger,Pressure washer,BOSCH,otto,4059952547909,BOSCH Niederdruckreiniger »18V Akku-Reinigungsgeräte für den Außenbereich Fon«,BOSCH low pressure cleaner »18V battery cleaning devices for outdoor use Fon«,https://i.otto.de/i/otto/ecc98c53-3a2e-522c-b4cf-8d6633127e24?w=1790&h=2500,258.99,299.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-18v-akku-reinigungsgeraete-fuer-den-aussenbereich-fon-S002D0G2/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599009732,"AEG Parkettdüse AP 240, Zubehör für VX6, VX7, LX7","AEG parquet nozzle AP 240, accessory for VX6, VX7, LX7",https://i.otto.de/i/otto/7007599?w=1790&h=2500,20.99,,EUR,4.5,49,"
Extra schonende und sehr leise Parkettdüse
Mit 100% Naturhaar
Extra breite 33 cm
Hervorragende Staubaufnahme
Mit Interlocking-Anschluß
","Extra gentle and very quiet parquet nozzle
With 100% natural hair
Extra wide 33 cm
Excellent dust absorption
With interlocking connection",https://www.otto.de/p/aeg-parkettduese-ap-240-zubehoer-fuer-vx6-vx7-lx7-323034489/
Staubsaugerzubehör,Vacuum Cleaner Accessories,Philips,otto,8710103924326,"Philips »XV1700« Mikrofaserpad (28, Set, 4-tlg., für SpeedPro (Max) Aqua und PowerPro Aqua)","Philips »XV1700« microfiber pad (28, set, 4-part, for SpeedPro (Max) Aqua and PowerPro Aqua)",https://i.otto.de/i/otto/7d181577-1b01-5ec4-beb3-e7c050b92222?w=1790&h=2500,16.99,,EUR,4.5,29,"
Glänzende, saubere Böden dank Verwendung von Wasser beim Saugen
Feuchte Mikrofaserpolster nehmen Schmutz und Flecken optimal auf
Die Pads sind waschbar und einfach anzubringen und abzunehmen
Passend für alle Philips Akku-Staubsauger mit Saug- und Wischsystem
Für optimale Ergebnisse sollten die Pads alle 6 Monate erneuert werden
","Shiny, clean floors thanks to the use of water for vacuuming
Moist microfiber pads absorb dirt and stains optimally
The pads are washable and easy to attach and remove
Suitable for all Philips cordless vacuum cleaners with a suction and mopping system
For best results, the pads should be renewed every 6 months",https://www.otto.de/p/philips-xv1700-mikrofaserpad-28-set-4-tlg-fuer-speedpro-max-aqua-und-powerpro-aqua-1107836509/
Staubsaugerzubehör,Vacuum Cleaner Accessories,AEG,otto,7319599035151,"AEG Fugendüse AKIT14, Zubehör für CX7-2 mit Elektroanschluss; CX7-2 und QX8","AEG crevice nozzle AKIT14, accessories for CX7-2 with electrical connection; CX7-2 and QX8",https://i.otto.de/i/otto/2a08ec72-eee9-5ea1-9df6-892df543bef6?w=1790&h=2500,19.99,,EUR,4.5,35,"
Die ausziehbare Fugendüse lässt sich bis auf 60cm verlängern, wodurch Sie mühelos hohe Decken erreichen können.
Mit dem Minipinsel gelangen Sie problemlos in Zwischenräume und hinter Möbel.
Die abwinkelbare Bürste ist ideal zum Saugen auf Schränken oder Regalen.
","The pull-out crevice nozzle can be extended up to 60cm, which means you can easily reach high ceilings.
With the mini brush you can easily get into spaces and behind furniture.
The angled brush is ideal for vacuuming on cupboards or shelves.",https://www.otto.de/p/aeg-fugenduese-akit14-zubehoer-fuer-cx7-2-mit-elektroanschluss-cx7-2-und-qx8-1062797907/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140852296,BOSCH Niederdruckreiniger »Hochdruckreiniger AdvancedAquatak 160«,BOSCH low pressure cleaner »AdvancedAquatak 160 high pressure cleaner«,https://i.otto.de/i/otto/b6c84fa5-f534-517b-9087-4be103e44a9f?w=1790&h=2500,430.99,499.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-advancedaquatak-160-S0S1Q0I9/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140906470,BOSCH Niederdruckreiniger »Hochdruckreiniger Advanced Aquatak 140«,BOSCH low pressure cleaner »high pressure cleaner Advanced Aquatak 140«,https://i.otto.de/i/otto/e0891ccb-4954-5fca-994b-17f3344105ba?w=1790&h=2500,257.99,299.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-advanced-aquatak-140-S0S1Q0I3/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140883610,"BOSCH Niederdruckreiniger »Hochdruckreiniger UniversalAquatak 125, 1.500 Wat«","BOSCH low pressure cleaner »UniversalAquatak 125 high pressure cleaner, 1,500 Wat«",https://i.otto.de/i/otto/2345f104-7b6a-5978-b8d6-00a730233108?w=1790&h=2500,132.99,160.00,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-universalaquatak-125-1-500-wat-S0S1Q0I2/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140935661,"BOSCH Niederdruckreiniger »Hochdruckreiniger EasyAquatak 100, 1.200 Watt«","BOSCH low pressure cleaner »EasyAquatak 100 high pressure cleaner, 1,200 watt«",https://i.otto.de/i/otto/22e3c782-6c7f-50b0-9e19-0e86325f3ab9?w=1790&h=2500,72.99,89.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-easyaquatak-100-1-200-watt-S0S1Q0HZ/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140883702,"BOSCH Niederdruckreiniger »Hochdruckreiniger UniversalAquatak 130, 1.700 Wat«","BOSCH low pressure cleaner »UniversalAquatak 130 high pressure cleaner, 1,700 Wat«",https://i.otto.de/i/otto/33d728b2-5f45-52d5-9879-c62590b51534?w=1790&h=2500,153.99,179.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-universalaquatak-130-1-700-wat-S0S1Q0HR/
Staubsaugerzubehör,Vacuum Cleaner Accessories,BOSCH,otto,4242005135783,"BOSCH Hygieneabluftfilter UltraAllergy BBZ156UF, Zubehör für Bosch Staubsauger der Baureihen BGL25MON…, BGN2CHAMP.","BOSCH hygienic exhaust air filter UltraAllergy BBZ156UF, accessories for Bosch vacuum cleaners of the series BGL25MON…, BGN2CHAMP.",https://i.otto.de/i/otto/30643350?w=1790&h=2500,29.99,,EUR,,,"
99,99% der Allergene, Feinstaub, Bakterien werden gefiltert*
UltraAllergy Filter: Ausgezeichnet für Allergiker
Bakterien/Allergene werden nicht wieder in den Raum abgegeben
Waschbarer UltraAllergy Filter
passend zu Bosch Staubsauger der Reihen: BGL25MON…, BGN2CHAMP
","99.99% of allergens, fine dust and bacteria are filtered out *
UltraAllergy Filter: Excellent for allergy sufferers
Bacteria / allergens are not released back into the room
Washable UltraAllergy filter
Suitable for Bosch vacuum cleaners of the series: BGL25MON…, BGN2CHAMP",https://www.otto.de/p/bosch-hygieneabluftfilter-ultraallergy-bbz156uf-zubehoer-fuer-bosch-staubsauger-der-baureihen-bgl25mon-bgn2champ-C781129868/
Staubsaugerzubehör,Vacuum Cleaner Accessories,BOSCH,otto,4242005135776,"BOSCH Hygieneabluftfilter UltraAllergy BBZ154UF, Zubehör für Staubsauger von Bosch der Baureihen BGB7…, BSGL5…","BOSCH hygienic exhaust air filter UltraAllergy BBZ154UF, accessories for vacuum cleaners from Bosch of the series BGB7 ..., BSGL5 ...",https://i.otto.de/i/otto/30643645?w=1790&h=2500,29.99,,EUR,,,"
99,99% der Allergene, Feinstaub, Bakterien werden gefiltert*
UltraAllergy Filter: Ausgezeichnet für Allergiker
Bakterien/Allergene werden nicht wieder in den Raum abgegeben
Waschbarer UltraAllergy Filter
passend zu Bosch Staubsauger der Reihen: BGB7…, BSGL5…
","99.99% of allergens, fine dust and bacteria are filtered out *
UltraAllergy Filter: Excellent for allergy sufferers
Bacteria / allergens are not released back into the room
Washable UltraAllergy filter
Suitable for Bosch vacuum cleaners of the series: BGB7 ..., BSGL5 ...",https://www.otto.de/p/bosch-hygieneabluftfilter-ultraallergy-bbz154uf-zubehoer-fuer-staubsauger-von-bosch-der-baureihen-bgb7-bsgl5-C781117378/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140935685,"BOSCH Niederdruckreiniger »Hochdruckreiniger EasyAquatak 110, 1.300 Watt«","BOSCH low pressure cleaner »EasyAquatak 110 high pressure cleaner, 1,300 watt«",https://i.otto.de/i/otto/f6acc09a-34cb-5ba5-919a-b2cb6a083536?w=1790&h=2500,82.99,99.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-easyaquatak-110-1-300-watt-S0S1Q0HO/
Hochdruckreiniger,Pressure washer,BOSCH,otto,3165140852227,BOSCH Niederdruckreiniger »Hochdruckreiniger AdvancedAquatak 150 inkl. Schlau«,BOSCH low pressure cleaner »AdvancedAquatak 150 high pressure cleaner incl. Smart«,https://i.otto.de/i/otto/9fc1c8c1-cc0f-552c-b57a-6b4f414808e2?w=1790&h=2500,327.99,399.99,EUR,,,,,https://www.otto.de/p/bosch-niederdruckreiniger-hochdruckreiniger-advancedaquatak-150-inkl-schlau-S0S1Q0HG/
